candidate_type,kind,prefecture,facility,address,treatment,treatment_class,existing_facility_name,existing_address,same_address_plan_id,same_address_facility,facility_name_similarity,duplicate_current_rows,document_urls
existing_facility_new_plan,2,東京都,医療法人慶春会　脳梗塞・脊髄損傷クリニック銀座院,東京都中央区銀座7-8-13　BrownPlace5F,自家多血小板血漿（Platelet-rich plasma：PRP）を用いた慢性関節炎の治療（関節内組織）,PRP,True,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2506078/5/0
new_facility,3,東京都,"医療法人社団 Health and Human Performance
MTXスポーツ・関節クリニック",千代田区麹町6-4-16 ESCALIER麹町2階,自家多血小板血漿(PRP)の投与によるスポーツ外傷を含む筋、腱、靱帯損傷治療,PRP,False,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2401005/5/0
new_facility,2,東京都,医療法人社団 ICVS Tokyo Clinic V2,"千代田区紀尾井町4番１号　
新紀尾井町ビル2Ｆ",慢性筋骨格系疼痛の緩和を目的とした自己脂肪由来間葉系幹細胞治療（局所投与）,脂肪由来幹細胞,False,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2605032/5/0
new_facility,2,東京都,医療法人社団 ICVS Tokyo Clinic V2,"千代田区紀尾井町4番１号
新紀尾井町ビル2Ｆ",慢性筋骨格系疼痛緩和を目的とした自己骨髄由来間葉系幹細胞治療（動脈投与）,その他MSK,False,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2508027/5/0
new_facility,2,東京都,医療法人社団 ICVS Tokyo Clinic V2,"千代田区紀尾井町4番１号
新紀尾井町ビル2Ｆ",慢性筋骨格系疼痛緩和を目的とした自己骨髄由来間葉系幹細胞治療（局所投与）,その他MSK,False,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2508046/5/0
new_facility,2,東京都,医療法人社団 三二会 番町診療所 表参道,渋谷区神宮前４丁目１１−６ 表参道千代田ビル地下1階,自己脂肪由来間葉系幹細胞を用いた整形外科疾患に対する組織修復,脂肪由来幹細胞,False,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/02C1909168/5/0|https://saiseiiryo.mhlw.go.jp/published_plan/download/02C1909168/5/1
existing_facility_new_plan,2,東京都,医療法人社団 医生会　わせだ整形外科,狛江市東野川2-20-5-102,自家多血小板血漿（Platelet-rich plasma：PRP）を用いた慢性関節炎の治療（関節内組織）,PRP,True,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2511027/5/0
new_facility,2,東京都,医療法人社団 大山整形外科診療所,八王子市大和田町３丁目８番７号,多血小板血漿（Platelet-rich plasma：PRP）を用いた変形性関節症治療,PRP,False,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C1911022/5/0
new_facility,2,東京都,医療法人社団 山手クリニック,世田谷区代沢2-28-11,多血小板血漿（PRP）を用いた慢性関節炎の治療（関節内組織）,PRP,False,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2310059/5/0
new_facility,2,東京都,医療法人社団 熊谷整形外科,墨田区業平2-14-9,ヒト自己脂肪組織由来間葉系幹細胞の関節内投与による関節傷害の症状改善の治療,脂肪由来幹細胞,False,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2608034/5/0|https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2608034/5/1
new_facility,2,東京都,医療法人社団 熊谷整形外科,墨田区業平2-14-9,ヒト自己脂肪組織由来間葉系幹細胞を用いた慢性疼痛緩和治療,脂肪由来幹細胞,False,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2608035/5/0|https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2608035/5/1|https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2608035/5/2|https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2608035/5/3
new_facility,2,東京都,医療法人社団 秀慈会 リバーシティすずき整形外科,"中央区佃1-11-8 
ピアウエストスクエア2階264号",多血小板血漿（Platelet-rich plasma：PRP）を用いた整形外科疾患に対する組織修復,PRP,False,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/02C1909204/5/0|https://saiseiiryo.mhlw.go.jp/published_plan/download/02C1909204/5/1|https://saiseiiryo.mhlw.go.jp/published_plan/download/02C1909204/5/2
new_facility,3,東京都,医療法人社団 秀慈会 リバーシティすずき整形外科,"中央区佃1-11-8 
ピアウエストスクエア2階264号",自己多血小板血漿(PRP)を用いた筋・腱・靱帯損傷部の治癒促進をはかる整形外科治療,PRP,False,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2001038/5/0|https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2001038/5/1
new_facility,2,東京都,医療法人社団 紀品会 クリニック宇津木流,東京都千代田区紀尾井町4-1　ホテルニューオータニ・ガーデンタワー9階　ビジネスコート2929号室,自家培養軟骨細胞を用いた皮膚陥凹変形の治療,その他MSK,False,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2404006/5/0
new_facility,2,東京都,医療法人社団 苑田会 苑田会人工関節センター病院,足立区保木間1-21-10,変形性関節症に対する自己脂肪由来幹細胞を用いた治療,脂肪由来幹細胞,False,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2510078/5/0
new_facility,2,東京都,医療法人社団 苑田会 苑田会人工関節センター病院,足立区保木間1-21-10,多血小板血漿（Platelet-rich plasma：PRP）を用いた関節痛治療,PRP,False,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2411071/5/0
existing_facility_new_plan,2,東京都,"医療法人社団 ＴＳＯＣ
東京スポーツ＆整形外科クリニック北参道","渋谷区千駄ヶ谷2丁目１番11号　
TSOC北参道ビル2階",多血小板血漿（Platelet-rich plasma：PRP）を用いた関節痛治療,PRP,True,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2511020/5/0
existing_facility_new_plan,3,東京都,医療法人社団 ＴＳＯＣ 東京スポーツ＆整形外科クリニック北参道,"渋谷区千駄ヶ谷2丁目１番11号　
TSOC北参道ビル2階",自己多血小板血漿（Platelet-rich plasma : PRP)を用いた整形外科領域における軟部組織治療,PRP,True,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2511038/5/0
new_facility,2,東京都,医療法人社団EXTUM MEDI-UM CLINIC,江東区高橋1-2メディカルスクエア清澄白河2・3階,自家脂肪組織由来幹細胞（ASC）の局所投与による関節治療,脂肪由来幹細胞,False,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2601015/5/0
new_facility,2,東京都,医療法人社団EXTUM　MEDI-UM CLINIC,江東区高橋1-2メディカルスクエア清澄白河2・3階,自家脂肪組織由来幹細胞（ASC）の静脈内投与による慢性筋骨格性疼痛治療,脂肪由来幹細胞,False,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2510034/5/0
new_facility,2,東京都,医療法人社団GRACE　チームメディカルクリニック,港区西新橋1丁目5-14 内幸町1ビル 1階・2階,整形外科領域における外傷性疾患又は変性疾患による慢性疼痛緩和を目的とした自己脂肪組織由来間葉系幹細胞の静脈点滴治療,脂肪由来幹細胞,False,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2509060/5/0
new_facility,2,東京都,医療法人社団GRACE　チームメディカルクリニック,港区西新橋1丁目5-14 内幸町1ビル 1階・2階,自己脂肪組織由来間葉系幹細胞を用いた変形性関節症治療,脂肪由来幹細胞,False,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2509059/5/0
new_facility,2,東京都,医療法人社団HELENE ヘレネAOビルクリニック,港区北青山3-11-7 AOビル8F,変形性関節症の治療を対象とした自己脂肪由来間葉系幹細胞の関節内投与,脂肪由来幹細胞,False,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2604055/5/0
new_facility,2,東京都,医療法人社団HELENE 表参道ヘレネクリニック,港区南青山5-9-15 青山OHMOTOビル3F,変形性関節症に対する自家間葉系幹細胞移植による治療,その他MSK,False,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2608014/5/0
new_facility,2,東京都,医療法人社団HELENE 表参道ヘレネクリニック,東京都港区南青山5-9-15 青山OHMOTOビル3F,変形性関節症に対する自己血PRPの関節内投与療法,PRP,False,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2601051/5/0
existing_facility_new_plan,3,東京都,"医療法人社団IHOC 
稲城平尾整形外科クリニック","稲城市平尾4丁目24-1
メディカルヴィレッジ",自家多血小板血漿（Platelet-Rich Plasma：PRP）を用いた筋肉、腱、靭帯、筋膜の損傷及び慢性炎症の治療（関節外の軟部組織）,PRP,True,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2503012/5/0
new_facility,2,東京都,"医療法人社団T.O.P.ドクターズ
東京国際クリニック","千代田区丸の内一丁目11番1号
パシフィックセンチュリープレイス丸の内9階",自己脂肪組織由来幹細胞（ASCs）を用いた変形性関節症の治療,脂肪由来幹細胞,False,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2509014/5/0
existing_facility_new_plan,3,東京都,医療法人社団TSOC 東京スポーツ&整形外科クリニック,"豊島区上池袋4 丁目29-9 ＫITAIKE TERRACE（北池テラス）
2 階・地下1 階",多血小板血漿（Platelet-rich plasma : PRP)を用いた整形外科領域における軟部組織治療,PRP,True,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2511037/5/0
new_facility,2,東京都,"医療法人社団TaaK
Akira International Clinic",港区西麻布3-17-22 モダンフォルム1階,自家脂肪組織由来幹細胞（ASC）の静脈内投与による慢性筋骨格系疼痛治療,脂肪由来幹細胞,False,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2510080/5/0
new_facility,3,東京都,医療法人社団VITA　池尻大橋せらクリニック,目黒区大橋2-22-42 No.R池尻大橋4F,自家多血小板血漿(Platelet-rich plasma:PRP)を用いた筋肉、腱、靭帯、筋膜の損傷及び慢性炎症の治療（関節腔外に限る）,PRP,False,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2511030/5/0
new_facility,3,東京都,医療法人社団　山手クリニック,世田谷区代沢2-28-11,創傷治療における多血小板血漿療法（PRP）による治療（筋、腱、皮膚への投与）,PRP,False,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2001131/5/0
new_facility,2,東京都,医療法人社団　桜伸会　さくらクリニック,渋谷区渋谷1-16-9　渋谷ＫＩビル3階,慢性疼痛緩和を目的とした自家培養脂肪由来間葉系幹細胞の関節内投与による治療,脂肪由来幹細胞,False,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2606078/5/0|https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2606078/5/1|https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2606078/5/2
new_facility,2,東京都,医療法人社団　正貴会　いくこ皮フ科クリニック,練馬区上石神井１丁目１４−４ エソール2F B,多血小板血漿（PRP）を用いた変形性関節症に対する疼痛緩和,PRP,False,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2601014/5/0
new_facility,2,東京都,医療法人社団　熊谷整形外科,墨田区業平2丁目14－9　平ビル業平1階,自己脂肪由来間葉系幹細胞を用いた慢性疼痛に対する治療,脂肪由来幹細胞,False,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/03C2606021/5/0
existing_facility_new_plan,3,東京都,医療法人社団　白鳳会　大角医院,練馬区上石神井４－３－２３,自己多血小板血漿(PRP)を用いた整形外科領域における軟部組織治療,PRP,True,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2001010/5/0
new_facility,2,東京都,医療法人社団　育楽会　あやせ駅前整形外科・内科,足立区綾瀬1-32-13 ハイネスアヤセ1階 A・B,多血小板血漿（Platelet-rich plasma：PRP）を用いた整形外科疾患に対する組織修復,PRP,False,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/02C1912017/5/0
new_facility,3,東京都,"医療法人社団　苑田会
苑田会人工関節センター病院",足立区保木間1‐21‐10,多血小板血漿（Platelet-rich　plasma：PRP）を用いた組織修復,PRP,False,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/02C1905098/5/0|https://saiseiiryo.mhlw.go.jp/published_plan/download/02C1905098/5/1|https://saiseiiryo.mhlw.go.jp/published_plan/download/02C1905098/5/2|https://saiseiiryo.mhlw.go.jp/published_plan/download/02C1905098/5/3
new_facility,2,東京都,医療法人社団　顕伊会　さい整形外科クリニック,葛飾区堀切3丁目35-10　ｙビル101,多血小板血漿（Platelet-rich plasma：PRP）を用いた整形外科疾患に対する治療,PRP,False,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C1907048/5/0
new_facility,3,東京都,医療法人社団ことのは　両国きたむら整形外科,墨田区両国3-19-5　シュタム両国ビル2階,自己多血小板血漿(PRP)を用いた筋・腱・靭帯等、損傷した運動器組織再生治療,PRP,False,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2606060/5/0
new_facility,3,東京都,医療法人社団しぜん会　まつだ整形外科・リウマチ科,練馬区中村北1-10-12メディカルポート2階,自己多血小板血漿(PRP)を用いた筋・腱・靭帯等の軟部組織治療,PRP,False,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/02C1912131/5/0|https://saiseiiryo.mhlw.go.jp/published_plan/download/02C1912131/5/1
new_facility,3,東京都,"医療法人社団スポーツメディカル
八王子スポーツ整形外科",八王子市中町5-1 八王子中町ビル3・4・6階,多血小板血漿(PRP)の投与によるスポーツ外傷を含む筋、腱、靱帯損傷治療,PRP,False,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2307023/5/0|https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2307023/5/1
new_facility,2,東京都,"医療法人社団スポーツメディカル
八王子スポーツ整形外科","八王子市中町5-1
八王子中町ビル3・4・6階",多血小板血漿（PRP）の投与による変形性関節症治療,PRP,False,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2601092/5/0
new_facility,2,東京都,"医療法人社団ナチュラルハーモニー
ナチュラルハーモニークリニック表参道",渋谷区神宮前6－25－14 神宮前メディアスクエアビル5 階,膝変形性関節症に対する自己脂肪由来幹細胞を用いた治療,脂肪由来幹細胞,False,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2502063/5/0|https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2502063/5/1
new_facility,2,東京都,"医療法人社団ナチュラルハーモニー
ナチュラルハーモニークリニック表参道",渋谷区神宮前6-25-14　神宮前メディアスクエアビル5階,自己脂肪由来間葉系幹細胞を用いた関節周囲炎、変形性関節症治療,脂肪由来幹細胞,False,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2601056/5/0
new_facility,2,東京都,医療法人社団ルネ ルネクリニック東京院,千代田区大手町一丁目1番3号大手センタービル14階,自己脂肪由来間葉系幹細胞を用いた腱、靭帯、筋肉などの軟部組織損傷に対する治療,脂肪由来幹細胞,False,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/03C2604056/5/0
existing_facility_new_plan,3,東京都,医療法人社団下田緑眞会 世田谷北部病院,世田谷区南烏山2丁目9-17,腱、筋、靭帯等、関節腔外の筋骨格支持組織に対するPRP治療,PRP,True,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2512023/5/0
existing_facility_new_plan,3,東京都,医療法人社団中川整形外科,世田谷区用賀４－１３－８プリモメゾン用賀１Ｆ,四肢の筋・腱・靱帯及びその付着部の傷害を対象とした自家多血小板血漿（PRP）注入療法,PRP,True,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2504014/5/0
new_facility,3,東京都,医療法人社団健翔会　豊島長崎クリニック,豊島区長崎4-25-15,自己多血小板血漿(PRP)を用いた筋・腱・靭帯等の軟部組織ペイン治療,PRP,False,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/02C1912115/5/0
new_facility,2,東京都,医療法人社団充幸会　髙見澤整形外科クリニック,小金井市梶野町五丁目11番5号パピスプラザ205号室,多血小板血漿（PRP）を用いた変形性関節症の疼痛緩和、変性修復,PRP,False,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2211043/5/0
new_facility,3,東京都,医療法人社団充幸会　髙見澤整形外科クリニック,小金井市梶野町五丁目11番5号パピスプラザ205号室,多血小板血漿（PRP）を用いた筋、腱損傷の治療,PRP,False,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2211044/5/0
existing_facility_new_plan,3,東京都,"医療法人社団全心会
ぜんしん整形外科　立川スポーツリハビリクリニック",立川市曙町2-11-2 フロム中武7階,自家多血小板血漿（Platelet-Rich Plasma：PRP）を用いた筋肉、腱、靭帯、筋膜の損傷及び慢性炎症の治療（関節外の軟部組織）,PRP,True,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2409054/5/0
existing_facility_new_plan,3,東京都,"医療法人社団円徳
慶友整形外科脊椎関節病院",足立区足立1-12-12　足立メディカルモール4F～8F,四肢の靭帯、筋腱付着部およびスポーツ傷害（筋・腱・靭帯）を対象とした自家多血小板血漿（PRP）注入療法,PRP,True,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2309059/5/0
new_facility,2,東京都,医療法人社団博栄会　赤羽中央総合病院,北区志茂一丁目19番14号,多血小板血漿（Platelet-rich plasma：PRP）を用いた変形性関節症治療,PRP,False,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2202019/5/0
new_facility,3,東京都,医療法人社団博栄会　赤羽中央総合病院,北区志茂一丁目19番14号,自己多血小板血漿(PRP)を用いた整形外科領域における軟部組織治療,PRP,False,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/03C2203019/5/0
new_facility,2,東京都,医療法人社団同仁会診療所　Clinic Le GINZA,中央区銀座4丁目1番先 北数寄屋ビルB1F,整形外科疾患に伴う炎症の緩和を目的とした自己脂肪組織由来間葉系幹細胞の静脈点滴治療,脂肪由来幹細胞,False,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2503053/5/0
new_facility,2,東京都,医療法人社団同仁会診療所　Clinic Le GINZA,中央区銀座4丁目1番先　北数寄屋ビルB1F,自己末梢血由来単核細胞の関節内投与による整形外科疾患の治療,その他MSK,False,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2506055/5/0
new_facility,2,東京都,医療法人社団善用会　講道館ビルクリニック,文京区春日1-16-30　講道館本館6階,自家多血小板血漿（Platelet-rich plasma：PRP）を用いた慢性関節炎の治療（関節内組織）,PRP,False,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2603012/5/0
new_facility,2,東京都,医療法人社団喜美会　自由が丘クリニック,目黒区八雲3-12-10 パークヴィラ2F,自家多血小板血漿（Platelet-Rich Plasma：PRP）を用いた慢性関節炎の治療（関節内組織）,PRP,False,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2508073/5/0|https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2508073/5/1
new_facility,3,東京都,医療法人社団喜美会　自由が丘クリニック,目黒区八雲3-12-10 パークヴィラ2F,自家多血小板血漿（Platelet-Rich Plasma：PRP）を用いた筋肉、腱、靭帯、筋膜の損傷及び慢性炎症の治療（関節外の軟部組織）,PRP,False,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2508074/5/0|https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2508074/5/1
new_facility,2,東京都,医療法人社団小﨑会　常盤台らいおん整形外科,板橋区常盤台１－４４－１－１０３,多血小板血漿（PRP）による変形性関節症治療,PRP,False,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/03C2305004/5/0|https://saiseiiryo.mhlw.go.jp/published_plan/download/03C2305004/5/1|https://saiseiiryo.mhlw.go.jp/published_plan/download/03C2305004/5/2
new_facility,3,東京都,医療法人社団山本・前田記念会　前田病院,東久留米市中央町五丁目１３番３４号,自己多血小板血漿(PRP)を用いた整形外科領域における軟部組織治療,PRP,False,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2206037/5/0
existing_facility_new_plan,3,東京都,医療法人社団平成会　たいら整形外科クリニック,練馬区土支田2-29-19　1F,自家多血小板血漿（Platelet-rich plasma：PRP）を用いた筋肉、腱、靭帯、筋膜の損傷及び慢性炎症の治療（関節外の軟部組織）,PRP,True,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2210028/5/0
existing_facility_new_plan,3,東京都,医療法人社団幸神会　下北沢DOクリニック,世田谷区北沢2-14-14,多血小板血漿を用いた整形外科領域（関節腔内への投与を除く）の治療,PRP,True,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2407032/5/0
new_facility,3,東京都,"医療法人社団幹葉会
南青山外苑前整形外科リハビリテーション科クリニック","港区南青山2丁目27-27
丸八青山ビル5F",自家多血小板血漿（Platelet-Rich Plasma：PRP）を用いた筋肉、腱、靭帯、筋膜の損傷及び慢性炎症の治療（関節外の軟部組織）,PRP,False,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2503066/5/0
new_facility,3,東京都,医療法人社団康静会　赤羽ウェルネスクリニック,北区赤羽2丁目15-10,多血小板血漿(Platelet-rich plasma：PRP)を用いた整形外科領域における軟部組織治療,PRP,False,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2606097/5/0
new_facility,2,東京都,医療法人社団康静会　赤羽ウェルネスクリニック,北区赤羽2丁目15-10,多血小板血漿（Platelet-rich plasma：PRP）を用いた変形性関節症治療,PRP,False,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/03C2305035/5/0
existing_facility_new_plan,3,東京都,医療法人社団彩康会　十条整形外科リハビリクリニック,北区十条仲原1-28-13　ラファエーラ十条２F,自家多血小板血漿（PRP）を用いた筋腱付着部およびスポーツ傷害（筋・腱・靭帯）の治療,PRP,True,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2604065/5/0
existing_facility_new_plan,3,東京都,"医療法人社団心愛会
麻布台ビューティセルクリニック",港区麻布台1-11-5 Village Azabudai 2F,自家多血小板血漿（Platelet-Rich Plasma：PRP）を用いた筋肉、腱、靭帯、筋膜の損傷及び慢性炎症の治療（関節外の軟部組織）,PRP,True,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2507025/5/0|https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2507025/5/1
existing_facility_new_plan,3,東京都,"医療法人社団快晴会
すがも北口整形外科クリニック",豊島区巣鴨2-3-10 森川第1ビル3階,自家多血小板血漿(PRP)の投与によるスポーツ外傷を含む筋、腱、靱帯損傷治療,PRP,True,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/03C2207011/5/0
new_facility,3,東京都,医療法人社団慶光会 大城クリニック,新宿区信濃町34 JR信濃町駅ビル2F,自己多血小板血漿(PRP)を用いた筋・腱・靭帯等の軟部組織再生治療,PRP,False,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C1911015/5/0
existing_facility_new_plan,3,東京都,医療法人社団慶晃会 世田谷玉川 整形外科内科クリニック,世田谷区上野毛1-9-11玉川ビル,多血小板血漿(Platelet-rich plasma :PRP)を用いた整形外科領域における軟部組織修復治療,PRP,True,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2510020/5/0|https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2510020/5/1
existing_facility_new_plan,3,東京都,医療法人社団慶永会　徳永整形外科,東京都世田谷区喜多見８丁目１８−１０　２F,四肢の靭帯、筋腱付着部およびスポーツ傷害（筋・腱・靭帯）を対象とした自家多血小板血漿（PRP）注入療法,PRP,True,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2206031/5/0|https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2206031/5/1|https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2206031/5/2
new_facility,3,東京都,医療法人社団成煌会　瑞江整形外科,江戸川区瑞江4-45-1,自己多血小板血漿(PRP)を用いた筋・腱・靭帯等、損傷した運動器組織再生治療,PRP,False,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C1908039/5/0
new_facility,3,東京都,医療法人社団敬和慶友会 自由が丘くびと腰の整形外科関節のクリニック,"世田谷区奥沢5-20-22 フレア3.6.9  2F,3F",自己多血小板血漿（Platelet-rich plasma : PRP)を用いた整形外科領域における軟部組織治療,PRP,False,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2410056/5/0
new_facility,2,東京都,医療法人社団敬和慶友会 自由が丘くびと腰の整形外科関節のクリニック,"世田谷区奥沢5-20-22フレア3.6.9  2F,3F",自己多血小板血漿（Platelet-rich plasma：PRP）を用いた変形性関節症治療,PRP,False,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2410054/5/0
existing_facility_new_plan,3,東京都,医療法人社団晴美会　麹町リバース今井整形外科クリニック,千代田区麹町4-2-12-1F,自己多血小板血漿（PRP)を用いた、運動器組織再生療法（主に筋・腱・靱帯）,PRP,True,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2309002/5/0
new_facility,3,東京都,医療法人社団最匠会　光伸メディカルクリニック,新宿区北新宿二丁目21番1号新宿フロントタワー3階301区I・J・K室,自己多血小板血漿（PRP)を活用した、運動器周辺組織再生療法（主に筋・腱・靱帯）,PRP,False,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2401012/5/0
existing_facility_new_plan,2,東京都,医療法人社団東京Dタワーホスピタル,東京都江東区豊洲６丁目４番２０号Dタワー豊洲 １階・3階～5階,変形性関節症に対する脂肪組織由来幹細胞移植治療,脂肪由来幹細胞,True,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2511011/5/0
new_facility,2,東京都,"医療法人社団松和会
池上総合病院",東京都大田区池上6-1-19,膝関節軟骨損傷に対する自己軟骨細胞シート移植,その他MSK,False,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2406003/5/0
new_facility,3,東京都,医療法人社団松和会 池上総合病院,大田区池上六丁目１番１９号,「自己多血小板血漿（PRP）を用いた筋肉、腱、靭帯、筋膜（関節外の軟部組織）の治療」,PRP,False,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2511037/5/0
new_facility,2,東京都,医療法人社団松和会　池上総合病院,大田区池上六丁目１番１９号,自己多血小板血漿(PRP)の投与による変形性関節症の疼痛緩和を目的とした治療,PRP,False,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2512021/5/0
new_facility,2,東京都,"医療法人社団桜伸会
サンテクリニック","中央区銀座8-12-15
全国燃料会館ビル2F",自家培養脂肪由来幹細胞の関節内投与による治療,脂肪由来幹細胞,False,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2406018/5/0
new_facility,2,東京都,医療法人社団桜伸会　サンテクリニック,中央区銀座8-12-15　全国燃料会館2階,慢性疼痛緩和を目的とした自家培養脂肪由来間葉系幹細胞の関節内投与による治療,脂肪由来幹細胞,False,False,,,,0,https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2605071/5/0|https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2605071/5/1
