global_candidate_count	repo_facility_count	batch	batch_index	facility_key	prefecture	facility	mhlw_plan_codes	treatment_classes	source_generations	baseline_products	products_found	explicit_makers	validated_inferred_makers	unvalidated_products	final_makers	maker_evidence_type	safe_resolved	pdf_count	attempts	retry_403	context_resets_so_far	document_urls	http_statuses	evidence_json
366	812	37	5	東京都|医療法人社団善用会講道館ビルクリニック	東京都	医療法人社団善用会 講道館ビルクリニック	01C2603012	PRP	v41							NONE	NO	1	3	0	0	https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2603012/5/0	01C2603012:0:200|01C2603012:1:404|01C2603012:2:404	[]
366	812	37	6	東京都|東京銀座国際醫院	東京都	東京銀座国際醫院	01C2002030|01C2002032	BMAC|PRP	v40_queue							NONE	NO	2	6	0	1	https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2002030/5/0|https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2002032/5/0	01C2002030:0:200|01C2002030:1:404|01C2002030:2:404|01C2002032:0:200|01C2002032:1:404|01C2002032:2:404	[]
366	812	37	7	神奈川県|ヴェルディクリニック	神奈川県	ヴェルディクリニック	01C2302050|01C2302051	PRP	v41							NONE	NO	2	6	0	1	https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2302050/5/0|https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2302051/5/0	01C2302050:0:200|01C2302050:1:404|01C2302050:2:404|01C2302051:0:200|01C2302051:1:404|01C2302051:2:404	[]
366	812	37	8	福岡県|医療法人かつの整形外科リハビリテーション科	福岡県	医療法人かつの整形外科リハビリテーション科	03G2101003	PRP	v41							NONE	NO	2	4	0	1	https://saiseiiryo.mhlw.go.jp/published_plan/download/03G2101003/5/0|https://saiseiiryo.mhlw.go.jp/published_plan/download/03G2101003/5/1	03G2101003:0:200|03G2101003:1:200|03G2101003:2:404|03G2101003:3:404	[]
366	812	37	9	香川県|香川県厚生農業協同組合連合会屋島総合病院	香川県	香川県厚生農業協同組合連合会 屋島総合病院	03F2309003|03F2309004	PRP	v40_queue|v41							NONE	NO	2	6	0	1	https://saiseiiryo.mhlw.go.jp/published_plan/download/03F2309003/5/0|https://saiseiiryo.mhlw.go.jp/published_plan/download/03F2309004/5/0	03F2309003:0:200|03F2309003:1:404|03F2309003:2:404|03F2309004:0:200|03F2309004:1:404|03F2309004:2:404	[]
366	812	38	1	千葉県|医療法人社団煌和会國分クリニック	千葉県	医療法人社団煌和会 國分クリニック	01C2202006	PRP	v41							NONE	NO	1	3	0	0	https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2202006/5/0	01C2202006:0:200|01C2202006:1:404|01C2202006:2:404	[]
366	812	38	2	大阪府|一般社団法人澄佳会松山淳記念クリニック	大阪府	一般社団法人澄佳会 松山淳記念クリニック	01E2508030|02E2607017	PRP|脂肪由来幹細胞	v40_queue|v41							NONE	NO	3	7	0	0	https://saiseiiryo.mhlw.go.jp/published_plan/download/01E2508030/5/0|https://saiseiiryo.mhlw.go.jp/published_plan/download/02E2607017/5/0|https://saiseiiryo.mhlw.go.jp/published_plan/download/02E2607017/5/1	01E2508030:0:200|01E2508030:1:404|01E2508030:2:404|02E2607017:0:200|02E2607017:1:200|02E2607017:2:404|02E2607017:3:404	[]
366	812	38	3	山口県|医療法人社団宇部興産中央病院	山口県	医療法人社団 宇部興産中央病院	01F2206003|03F2208001	PRP	v40_queue							NONE	NO	3	7	0	0	https://saiseiiryo.mhlw.go.jp/published_plan/download/01F2206003/5/0|https://saiseiiryo.mhlw.go.jp/published_plan/download/03F2208001/5/0|https://saiseiiryo.mhlw.go.jp/published_plan/download/03F2208001/5/1	01F2206003:0:200|01F2206003:1:404|01F2206003:2:404|03F2208001:0:200|03F2208001:1:200|03F2208001:2:404|03F2208001:3:404	[]
366	812	38	4	新潟県|医療法人社団おおたに整形外科クリニック	新潟県	医療法人社団おおたに整形外科クリニック	01C2605002|01C2605008	PRP	v40_queue							NONE	NO	2	6	0	0	https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2605002/5/0|https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2605008/5/0	01C2605002:0:200|01C2605002:1:404|01C2605002:2:404|01C2605008:0:200|01C2605008:1:404|01C2605008:2:404	[]
366	812	38	5	東京都|医療法人社団喜美会自由が丘クリニック	東京都	医療法人社団喜美会 自由が丘クリニック	01C2508073|01C2508074|01C2603057	PRP|脂肪由来幹細胞	v41	PRP|脂肪由来幹細胞						NONE	NO	6	12	0	0	https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2508073/5/0|https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2508073/5/1|https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2508074/5/0|https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2508074/5/1|https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2603057/5/0|https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2603057/5/1	01C2508073:0:200|01C2508073:1:200|01C2508073:2:404|01C2508073:3:404|01C2508074:0:200|01C2508074:1:200|01C2508074:2:404|01C2508074:3:404|01C2603057:0:200|01C2603057:1:200|01C2603057:2:404|01C2603057:3:404	[]
366	812	38	6	東京都|東急株式会社東急病院	東京都	東急株式会社東急病院	02C2302016	PRP	v41							NONE	NO	2	4	0	1	https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2302016/5/0|https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2302016/5/1	02C2302016:0:200|02C2302016:1:200|02C2302016:2:404|02C2302016:3:404	[]
366	812	38	7	神奈川県|井土ヶ谷整形外科リハビリクリニック	神奈川県	井土ヶ谷整形外科リハビリクリニック	01C2410005	PRP	v41	PRP						NONE	NO	3	5	0	1	https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2410005/5/0|https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2410005/5/1|https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2410005/5/2	01C2410005:0:200|01C2410005:1:200|01C2410005:2:200|01C2410005:3:404|01C2410005:4:404	[]
366	812	38	8	福岡県|医療法人かつの整形外科・リハビリテーション科	福岡県	医療法人かつの整形外科・リハビリテーション科	03G2101004	PRP	v41	PRP						NONE	NO	2	4	0	1	https://saiseiiryo.mhlw.go.jp/published_plan/download/03G2101004/5/0|https://saiseiiryo.mhlw.go.jp/published_plan/download/03G2101004/5/1	03G2101004:0:200|03G2101004:1:200|03G2101004:2:404|03G2101004:3:404	[]
366	812	38	9	香川県|高松南整形外科スポーツクリニック	香川県	高松南整形外科スポーツクリニック	01F2203001|01F2203002	PRP	v40_queue|v41							NONE	NO	2	6	0	1	https://saiseiiryo.mhlw.go.jp/published_plan/download/01F2203001/5/0|https://saiseiiryo.mhlw.go.jp/published_plan/download/01F2203002/5/0	01F2203001:0:200|01F2203001:1:404|01F2203001:2:404|01F2203002:0:200|01F2203002:1:404|01F2203002:2:404	[]
366	812	39	1	千葉県|医療法人社団誠富会成田整形外科	千葉県	医療法人社団誠富会 成田整形外科	02C2503026|02C2503029	PRP	v41							NONE	NO	2	6	0	0	https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2503026/5/0|https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2503029/5/0	02C2503026:0:200|02C2503026:1:404|02C2503026:2:404|02C2503029:0:200|02C2503029:1:404|02C2503029:2:404	[]
366	812	39	2	大阪府|一般社団法人隆起会おおたき整形外科	大阪府	一般社団法人隆起会 おおたき整形外科	01E2604017|01E2604018	PRP	v40_queue|v41							NONE	NO	2	6	0	0	https://saiseiiryo.mhlw.go.jp/published_plan/download/01E2604017/5/0|https://saiseiiryo.mhlw.go.jp/published_plan/download/01E2604018/5/0	01E2604017:0:200|01E2604017:1:404|01E2604017:2:404|01E2604018:0:200|01E2604018:1:404|01E2604018:2:404	[]
366	812	39	3	山口県|山口県厚生農業協同組合連合会小郡第一総合病院	山口県	山口県厚生農業協同組合連合会 小郡第一総合病院	03F2602001	PRP	v40_queue		APS|GPS	Zimmer Biomet	Zimmer Biomet		Zimmer Biomet	EXPLICIT_MHLW	YES	1	3	0	0	https://saiseiiryo.mhlw.go.jp/published_plan/download/03F2602001/5/0	03F2602001:0:200|03F2602001:1:404|03F2602001:2:404	"[{""code"": ""03F2602001"", ""idx"": 0, ""url"": ""https://saiseiiryo.mhlw.go.jp/published_plan/download/03F2602001/5/0"", ""page"": 2, ""type"": ""product"", ""hit"": ""GPS"", ""context"": ""療の方法について 本治療では、人への治療に使用することが認められた医療機器である本治療専用の遠心分離機と 専用チューブ(GPSIIIまたはAPS キット、どちらもZIMMER BIOMET 社製)を用います。治療に使用す るキットについては患者様とご相談、同意を得た上で決定を致します。 (治療の流れ) 採血 ⇒ PRP 抽出 ⇒ 施術 すべての治療は当日中に完了します。場合によって局部麻酔を行うことがあります。 GPSIIIシステム 1.採血:1キット約26ml(ミニ用""}, {""code"": ""03F2602001"", ""idx"": 0, ""url"": ""https://saiseiiryo.mhlw.go.jp/published_plan/download/03F2602001/5/0"", ""page"": 2, ""type"": ""product"", ""hit"": ""APS"", ""context"": ""本治療では、人への治療に使用することが認められた医療機器である本治療専用の遠心分離機と 専用チューブ(GPSIIIまたはAPS キット、どちらもZIMMER BIOMET 社製)を用います。治療に使用す るキットについては患者様とご相談、同意を得た上で決定を致します。 (治療の流れ) 採血 ⇒ PRP 抽出 ⇒ 施術 すべての治療は当日中に完了します。場合によって局部麻酔を行うことがあります。 GPSIIIシステム 1.採血:1キット約26ml(ミニ用)または52""}, {""code"": ""03F2602001"", ""idx"": 0, ""url"": ""https://saiseiiryo.mhlw.go.jp/published_plan/download/03F2602001/5/0"", ""page"": 2, ""type"": ""maker"", ""hit"": ""Zimmer Biomet"", ""context"": ""本治療では、人への治療に使用することが認められた医療機器である本治療専用の遠心分離機と 専用チューブ(GPSIIIまたはAPS キット、どちらもZIMMER BIOMET 社製)を用います。治療に使用す るキットについては患者様とご相談、同意を得た上で決定を致します。 (治療の流れ) 採血 ⇒ PRP 抽出 ⇒ 施術 すべての治療は当日中に完了します。場合によって局部麻酔を行うことがあります。 GPSIIIシステム 1.採血:1キット約26ml(ミニ用)または52ml(STD用)の血液を採取します。 2.""}, {""code"": ""03F2602001"", ""idx"": 0, ""url"": ""https://saiseiiryo.mhlw.go.jp/published_plan/download/03F2602001/5/0"", ""page"": 3, ""type"": ""product"", ""hit"": ""GPS"", ""context"": ""、年齢の上限制限はありません。 ・治療痕が残りにくく、何度でも治療を受けることができます。 ・1 回の投与で修復作用が上手く働けば、 痛みの軽減や機能改善に対する長期的な効果持続が期待で きます(海外の臨床試験にて、GPSIIIシステムでは最大で6~12 ヶ月、APS キットでは最大で24 ヶ 月効果が持続していたとの報告があります) 。 治療の欠点と副作用(デメリット)について ・患者様ご自身の血液を使用するため体調や年齢などに左右され、場合によっては安定した効果が 出にくいといった欠点があります。(治療効果・効果""}, {""code"": ""03F2602001"", ""idx"": 0, ""url"": ""https://saiseiiryo.mhlw.go.jp/published_plan/download/03F2602001/5/0"", ""page"": 3, ""type"": ""product"", ""hit"": ""APS"", ""context"": ""りにくく、何度でも治療を受けることができます。 ・1 回の投与で修復作用が上手く働けば、 痛みの軽減や機能改善に対する長期的な効果持続が期待で きます(海外の臨床試験にて、GPSIIIシステムでは最大で6~12 ヶ月、APS キットでは最大で24 ヶ 月効果が持続していたとの報告があります) 。 治療の欠点と副作用(デメリット)について ・患者様ご自身の血液を使用するため体調や年齢などに左右され、場合によっては安定した効果が 出にくいといった欠点があります。(治療効果・効果の持続期間には個人差があります)""}, {""code"": ""03F2602001"", ""idx"": 0, ""url"": ""https://saiseiiryo.mhlw.go.jp/published_plan/download/03F2602001/5/0"", ""page"": 4, ""type"": ""product"", ""hit"": ""GPS"", ""context"": ""【PRP】1_07_説明文書同意書_小郡第一総合病院 PRP ヒアルロン酸注入 GPS®III APS 概要 関節腔内に投与するこ とで、 損傷した患部の疼 痛を和らげ る効果があ り、 また、組織を修復す る効果が期待される。 GPS®IIIをさらに濃縮して いるので、 関節腔内に投与 することで、 損傷した患部 の疼痛を和らげる効果や 組織を修復する効果がよ り期待される。 ヒアルロン酸は関節腔内 に注入されるとクッショ ンのよう""}, {""code"": ""03F2602001"", ""idx"": 0, ""url"": ""https://saiseiiryo.mhlw.go.jp/published_plan/download/03F2602001/5/0"", ""page"": 4, ""type"": ""product"", ""hit"": ""APS"", ""context"": ""【PRP】1_07_説明文書同意書_小郡第一総合病院 PRP ヒアルロン酸注入 GPS®III APS 概要 関節腔内に投与するこ とで、 損傷した患部の疼 痛を和らげ る効果があ り、 また、組織を修復す る効果が期待される。 GPS®IIIをさらに濃縮して いるので、 関節腔内に投与 することで、 損傷した患部 の疼痛を和らげる効果や 組織を修復する効果がよ り期待される。 ヒアルロン酸は関節腔内 に注入されるとクッショ ンのような働きをし、 痛""}, {""code"": ""03F2602001"", ""idx"": 0, ""url"": ""https://saiseiiryo.mhlw.go.jp/published_plan/download/03F2602001/5/0"", ""page"": 7, ""type"": ""product"", ""hit"": ""GPS"", ""context"": "")の提供を受けることについて、「再生医療等提供のご説明」に沿って以下の説明 を受けました。 □再生医療等の内容及び目的について □再生医療等に使用する PRP について (今回の治療で使用するキット名称: □GPS®IIIシステム □APS キット) □再生医療等を受けることによる効果、危険について □他の治療法について □再生医療等を受けることを拒否することができること □再生医療等を受けることの拒否、同意の撤回により、不利益な扱いを受けないこと □採取した血液の保管及び廃棄について □健康・遺伝的特徴等の重要な知見が得られた場合の取り扱いについて""}, {""code"": ""03F2602001"", ""idx"": 0, ""url"": ""https://saiseiiryo.mhlw.go.jp/published_plan/download/03F2602001/5/0"", ""page"": 7, ""type"": ""product"", ""hit"": ""APS"", ""context"": ""いて、「再生医療等提供のご説明」に沿って以下の説明 を受けました。 □再生医療等の内容及び目的について □再生医療等に使用する PRP について (今回の治療で使用するキット名称: □GPS®IIIシステム □APS キット) □再生医療等を受けることによる効果、危険について □他の治療法について □再生医療等を受けることを拒否することができること □再生医療等を受けることの拒否、同意の撤回により、不利益な扱いを受けないこと □採取した血液の保管及び廃棄について □健康・遺伝的特徴等の重要な知見が得られた場合の取り扱いについて □再生医療等にて得られた試""}]"
366	812	39	4	東京都|NAG整形外科	東京都	NAG整形外科	01C2304054|01C2305018|01C2305019	PRP|脂肪由来幹細胞	v41							NONE	NO	3	9	0	0	https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2304054/5/0|https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2305018/5/0|https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2305019/5/0	01C2304054:0:200|01C2304054:1:404|01C2304054:2:404|01C2305018:0:200|01C2305018:1:404|01C2305018:2:404|01C2305019:0:200|01C2305019:1:404|01C2305019:2:404	[]
366	812	39	5	東京都|医療法人社団小﨑会常盤台らいおん整形外科	東京都	医療法人社団小﨑会 常盤台らいおん整形外科	03C2305004	PRP	v41							NONE	NO	3	5	0	0	https://saiseiiryo.mhlw.go.jp/published_plan/download/03C2305004/5/0|https://saiseiiryo.mhlw.go.jp/published_plan/download/03C2305004/5/1|https://saiseiiryo.mhlw.go.jp/published_plan/download/03C2305004/5/2	03C2305004:0:200|03C2305004:1:200|03C2305004:2:200|03C2305004:3:404|03C2305004:4:404	[]
366	812	39	6	東京都|東邦大学医療センター大森病院	東京都	東邦大学医療センター大森病院	03C2412023|03C2412027	PRP	v41							NONE	NO	2	6	0	1	https://saiseiiryo.mhlw.go.jp/published_plan/download/03C2412023/5/0|https://saiseiiryo.mhlw.go.jp/published_plan/download/03C2412027/5/0	03C2412023:0:200|03C2412023:1:404|03C2412023:2:404|03C2412027:0:200|03C2412027:1:404|03C2412027:2:404	[]
366	812	39	7	神奈川県|公立大学法人横浜市立大学附属病院	神奈川県	公立大学法人横浜市立大学附属病院	02C2411022	PRP	v41							NONE	NO	2	4	0	1	https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2411022/5/0|https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2411022/5/1	02C2411022:0:200|02C2411022:1:200|02C2411022:2:404|02C2411022:3:404	[]
366	812	39	8	福岡県|医療法人オアシス福岡志恩病院	福岡県	医療法人オアシス 福岡志恩病院	01G1909002	PRP	v41							NONE	NO	1	3	0	1	https://saiseiiryo.mhlw.go.jp/published_plan/download/01G1909002/5/0	01G1909002:0:200|01G1909002:1:404|01G1909002:2:404	[]
366	812	39	9	高知県|独立行政法人地域医療機能推進機構高知西病院	高知県	独立行政法人地域医療機能推進機構 高知西病院	03F2603001	PRP	v40_queue		APS|GPS		Zimmer Biomet		Zimmer Biomet	VALIDATED_PRODUCT_MAP	YES	1	3	0	1	https://saiseiiryo.mhlw.go.jp/published_plan/download/03F2603001/5/0	03F2603001:0:200|03F2603001:1:404|03F2603001:2:404	"[{""code"": ""03F2603001"", ""idx"": 0, ""url"": ""https://saiseiiryo.mhlw.go.jp/published_plan/download/03F2603001/5/0"", ""page"": 2, ""type"": ""product"", ""hit"": ""GPS"", ""context"": ""すべての治療は当日中に完了します。 治療後、原則として1 ヵ月後、3 ヵ月後及び6 ヵ月後にご来院いただき経過観察を行います。 治療に使用するキットについては患者様とご相談、同意を得た上で決定を致します。 GPSIIIシステム 1.採血:1 キット約26ml または 52ml の血液を採取します。 2. PRP 分離:採取した血液を、人への治療に使用することが認められた医療機器である本治療専用 の遠心分離機と専用チューブを用いて遠心しPRP を精製抽出します。 加工されるPRP は3ml または6ml です。 3.施術:患部へPRP を注入していきます。 APS キ""}, {""code"": ""03F2603001"", ""idx"": 0, ""url"": ""https://saiseiiryo.mhlw.go.jp/published_plan/download/03F2603001/5/0"", ""page"": 2, ""type"": ""product"", ""hit"": ""APS"", ""context"": ""することが認められた医療機器である本治療専用 の遠心分離機と専用チューブを用いて遠心しPRP を精製抽出します。 加工されるPRP は3ml または6ml です。 3.施術:患部へPRP を注入していきます。 APS キット 1. 採血:1 キット約55ml の血液を採取します。 2. PRP 分離:採取した血液を、人への治療に使用することが認められた医療機器である本治療専用 の遠心分離機と専用チューブを用いて 2 度遠心分離し、より高濃度な PRP を精製抽出 します。加工されるPRP は 2.5ml です。 3. 施術:患部へPRP を注入していきます。""}, {""code"": ""03F2603001"", ""idx"": 0, ""url"": ""https://saiseiiryo.mhlw.go.jp/published_plan/download/03F2603001/5/0"", ""page"": 3, ""type"": ""product"", ""hit"": ""GPS"", ""context"": ""わるようなことは お控えください。 ※治療部位の感染を防ぐため、当日の入浴はお控えください。 ※PRP投与後、約30分院内で安静にして頂いた後、ご帰宅となります。 治療比較表 PRP ヒアルロン酸注入 GPS®III APS 概要 関節腔内に投与するこ とで、 損傷した患部の疼 痛を和らげ る効果があ り、 また、組織を修復す る効果が期待される。 GPS®IIIをさらに濃縮して いるので、 関節腔内に投与 することで、 損傷した患部 の疼痛を和らげる効果や 組織を修復する効果がよ り期待される。 ヒアルロン酸は関節腔内 に注入されるとクッショ ンのよう""}, {""code"": ""03F2603001"", ""idx"": 0, ""url"": ""https://saiseiiryo.mhlw.go.jp/published_plan/download/03F2603001/5/0"", ""page"": 3, ""type"": ""product"", ""hit"": ""APS"", ""context"": ""お控えください。 ※治療部位の感染を防ぐため、当日の入浴はお控えください。 ※PRP投与後、約30分院内で安静にして頂いた後、ご帰宅となります。 治療比較表 PRP ヒアルロン酸注入 GPS®III APS 概要 関節腔内に投与するこ とで、 損傷した患部の疼 痛を和らげ る効果があ り、 また、組織を修復す る効果が期待される。 GPS®IIIをさらに濃縮して いるので、 関節腔内に投与 することで、 損傷した患部 の疼痛を和らげる効果や 組織を修復する効果がよ り期待される。 ヒアルロン酸は関節腔内 に注入されるとクッショ ンのような働きをし、 痛""}]"
366	812	4	1	京都府|医療法人社団蒼樹会山本整形外科	京都府	医療法人社団蒼樹会 山本整形外科	01E2403019	PRP	v41							NONE	NO	1	3	0	0	https://saiseiiryo.mhlw.go.jp/published_plan/download/01E2403019/5/0	01E2403019:0:200|01E2403019:1:404|01E2403019:2:404	[]
366	812	4	2	千葉県|順天堂大学医学部附属浦安病院	千葉県	順天堂大学医学部附属浦安病院	02C2109023|02C2109024	PRP	v41							NONE	NO	2	6	0	0	https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2109023/5/0|https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2109024/5/0	02C2109023:0:200|02C2109023:1:404|02C2109023:2:404|02C2109024:0:200|02C2109024:1:404|02C2109024:2:404	[]
366	812	4	3	大阪府|医療法人一幸会いっしん整形外科	大阪府	医療法人一幸会 いっしん整形外科	01E2104018|01E2105009	PRP	v40_queue|v41							NONE	NO	2	6	0	0	https://saiseiiryo.mhlw.go.jp/published_plan/download/01E2104018/5/0|https://saiseiiryo.mhlw.go.jp/published_plan/download/01E2105009/5/0	01E2104018:0:200|01E2104018:1:404|01E2104018:2:404|01E2105009:0:200|01E2105009:1:404|01E2105009:2:404	[]
366	812	4	4	岐阜県|多治見スマートクリニック	岐阜県	多治見スマートクリニック	01D2311005	PRP	v40_queue							NONE	NO	1	3	0	0	https://saiseiiryo.mhlw.go.jp/published_plan/download/01D2311005/5/0	01D2311005:0:200|01D2311005:1:404|01D2311005:2:404	[]
366	812	4	5	東京都|つくる整形外科祐天寺駅前スポーツクリニック	東京都	つくる整形外科 祐天寺駅前スポーツクリニック	01C2211047|01C2211048	PRP	v41							NONE	NO	2	6	0	0	https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2211047/5/0|https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2211048/5/0	01C2211047:0:200|01C2211047:1:404|01C2211047:2:404|01C2211048:0:200|01C2211048:1:404|01C2211048:2:404	[]
366	812	4	6	東京都|医療法人社団慶永会徳永整形外科	東京都	医療法人社団慶永会 徳永整形外科	01C2206030	PRP	v40_queue							NONE	NO	3	5	0	1	https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2206030/5/0|https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2206030/5/1|https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2206030/5/2	01C2206030:0:200|01C2206030:1:200|01C2206030:2:200|01C2206030:3:404|01C2206030:4:404	[]
366	812	4	7	東京都|社会福祉法人みどり福祉会B&Jクリニックお茶の水	東京都	社会福祉法人 みどり福祉会  B&Jクリニック お茶の水	02C1909198|02C1912136	PRP	v40_queue|v41	PRP						NONE	NO	2	6	0	1	https://saiseiiryo.mhlw.go.jp/published_plan/download/02C1909198/5/0|https://saiseiiryo.mhlw.go.jp/published_plan/download/02C1912136/5/0	02C1909198:0:200|02C1909198:1:404|02C1909198:2:404|02C1912136:0:200|02C1912136:1:404|02C1912136:2:404	[]
366	812	4	8	神奈川県|医療法人社団三朋会嶺整形外科クリニック	神奈川県	医療法人社団 三朋会 嶺整形外科クリニック	01C2001039	PRP	v40_queue							NONE	NO	1	3	0	1	https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2001039/5/0	01C2001039:0:200|01C2001039:1:404|01C2001039:2:404	[]
366	812	4	9	群馬県|医療法人秀躍会もぎ整形外科クリニック	群馬県	医療法人秀躍会 もぎ整形外科クリニック	01C2207022|01C2207023	PRP	v41	PRP						NONE	NO	6	10	0	1	https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2207022/5/0|https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2207022/5/1|https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2207022/5/2|https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2207023/5/0|https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2207023/5/1|https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2207023/5/2	01C2207022:0:200|01C2207022:1:200|01C2207022:2:200|01C2207022:3:404|01C2207022:4:404|01C2207023:0:200|01C2207023:1:200|01C2207023:2:200|01C2207023:3:404|01C2207023:4:404	[]
366	812	4	10	鹿児島県|天陽会中央クリニック	鹿児島県	天陽会中央クリニック	01G2110006	PRP	v40_queue							NONE	NO	1	3	0	1	https://saiseiiryo.mhlw.go.jp/published_plan/download/01G2110006/5/0	01G2110006:0:200|01G2110006:1:404|01G2110006:2:404	[]
366	812	5	1	京都府|医療法人社団貴順会吉川病院	京都府	医療法人社団貴順会吉川病院	02E2306012|02E2307009|02E2312001	PRP|脂肪由来MSC	v40_queue|v41							NONE	NO	3	9	0	0	https://saiseiiryo.mhlw.go.jp/published_plan/download/02E2306012/5/0|https://saiseiiryo.mhlw.go.jp/published_plan/download/02E2307009/5/0|https://saiseiiryo.mhlw.go.jp/published_plan/download/02E2312001/5/0	02E2306012:0:200|02E2306012:1:404|02E2306012:2:404|02E2307009:0:200|02E2307009:1:404|02E2307009:2:404|02E2312001:0:200|02E2312001:1:404|02E2312001:2:404	[]
366	812	5	2	和歌山県|医療法人たちばな会西岡病院	和歌山県	医療法人たちばな会 西岡病院	02E2511003	PRP	v40_queue		Condensia		京セラ		京セラ	VALIDATED_PRODUCT_MAP	YES	1	3	0	0	https://saiseiiryo.mhlw.go.jp/published_plan/download/02E2511003/5/0	02E2511003:0:200|02E2511003:1:404|02E2511003:2:404	"[{""code"": ""02E2511003"", ""idx"": 0, ""url"": ""https://saiseiiryo.mhlw.go.jp/published_plan/download/02E2511003/5/0"", ""page"": 2, ""type"": ""product"", ""hit"": ""Condensia"", ""context"": ""治療の方法について 【治療の流れ】 採血 ⇒ PRP 抽出 ⇒ 施術 すべての治療は当日中に完了します。 Condensia システム: 1.採血:1 キット約 20ml の血液を採取します。 2.PRP分離採取した血液を、人への治療に使用することが認められた医療機器である遠心分離 機と専用キットを用いて遠心しPRPを精製抽出します。 3.施術:患部へPRPを注入していきます。 ※採血量は関節部位により選択致します。 ※PRP投与後、約30分院内で安静にして頂い""}]"
366	812	5	3	大阪府|医療法人仁由会日本ウェルネス再生クリニック	大阪府	医療法人仁由会 日本ウェルネス再生クリニック	03E2206013|03E2206024	PRP|脂肪由来MSC	v40_queue							NONE	NO	2	6	0	0	https://saiseiiryo.mhlw.go.jp/published_plan/download/03E2206013/5/0|https://saiseiiryo.mhlw.go.jp/published_plan/download/03E2206024/5/0	03E2206013:0:200|03E2206013:1:404|03E2206013:2:404|03E2206024:0:200|03E2206024:1:404|03E2206024:2:404	[]
366	812	5	4	岐阜県|朝日大学医科歯科医療センター	岐阜県	朝日大学医科歯科医療センター	03D2511009	PRP	v40_queue							NONE	NO	2	4	0	0	https://saiseiiryo.mhlw.go.jp/published_plan/download/03D2511009/5/0|https://saiseiiryo.mhlw.go.jp/published_plan/download/03D2511009/5/1	03D2511009:0:200|03D2511009:1:200|03D2511009:2:404|03D2511009:3:404	[]
366	812	5	5	東京都|ガーデンクリニックザ・ホワイトデンタルクリニック品川院	東京都	ガーデンクリニック ザ・ホワイトデンタルクリニック 品川院	03C2110022|03C2408009	PRP	v40_queue|v41							NONE	NO	2	6	0	0	https://saiseiiryo.mhlw.go.jp/published_plan/download/03C2110022/5/0|https://saiseiiryo.mhlw.go.jp/published_plan/download/03C2408009/5/0	03C2110022:0:200|03C2110022:1:404|03C2110022:2:404|03C2408009:0:200|03C2408009:1:404|03C2408009:2:404	[]
366	812	5	6	東京都|医療法人社団成煌会瑞江整形外科	東京都	医療法人社団成煌会 瑞江整形外科	01C1908039	PRP	v41							NONE	NO	1	3	0	1	https://saiseiiryo.mhlw.go.jp/published_plan/download/01C1908039/5/0	01C1908039:0:200|01C1908039:1:404|01C1908039:2:404	[]
