plan_id	mhlw_plan_code	facility_id_source	prefecture	facility	address	category	treatment	treatment_class	price_status	evidence_url	v41_lane	scope_status
V41_01C2202006	01C2202006	V41FA393308BAF	千葉県	医療法人社団煌和会 國分クリニック	千葉市中央区宮崎町235-8	第三種	自己多血小板血漿(PRP)を用いた筋・腱・靱帯損傷部の治癒促進を目的とした整形外科治療	PRP	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2202006/5/0	B	IN_SCOPE
V41_02C2503029	02C2503029	V41F27087552D8	千葉県	医療法人社団誠富会 成田整形外科	成田市橋賀台 1-15-2	第二種	多血小板血漿（Platelet-rich plasma：PRP）を用いた変形性関節症治療	PRP	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2503029/5/0	D	IN_SCOPE
V41_02C2503026	02C2503026	V41F27087552D8	千葉県	医療法人社団誠富会　成田整形外科	成田市橋賀台1-15-2	第三種	多血小板血漿（Platelet-rich plasma : PRP)を用いた整形外科領域における軟部組織治療	PRP	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2503026/5/0	C	IN_SCOPE
V41_02C2506050	02C2506050	V41F824564D0F7	千葉県	医療法人社団誠馨会 千葉メディカルセンター	千葉市中央区南町1丁目7番1号	第二種	自家多血小板血漿（Platelet-rich plasma：PRP）を用いた慢性関節炎の治療（関節内組織）	PRP	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2506050/5/0	A	IN_SCOPE
V41_02C2506051	02C2506051	V41F824564D0F7	千葉県	医療法人社団誠馨会 千葉メディカルセンター	千葉市中央区南町1丁目7番1号	第三種	自家多血小板血漿(Platelet-rich plasma:PRP)を用いた筋肉、腱、靭帯、筋膜の損傷及び慢性炎症の治療(関節外軟部組織)	PRP	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2506051/5/0	B	IN_SCOPE
V41_01C2408008	01C2408008	V41FB922571E87	千葉県	医療法人社団錦昌会 みどりのは 葉記念病院	千葉市緑区古市場町２０９番４	第三種	自家多血小板血漿(Platelet-rich plasma：PRP)を用いた筋肉、腱、靭帯、筋膜の損傷及び慢性炎症の治療（関節腔外に限る）	PRP	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2408008/5/0	D	IN_SCOPE
V41_01C2408009	01C2408009	V41FB922571E87	千葉県	医療法人社団錦昌会 みどりのは 葉記念病院	千葉市緑区古市場町２０９番４	第二種	自家多血小板血漿（Platelet-rich plasma：PRP）を用いた慢性関節炎の治療（関節内組織）	PRP	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2408009/5/0	C	IN_SCOPE
V41_02C2603018	02C2603018	V41FAE801257E4	千葉県	医療法人鉄蕉会　亀田クリニック	鴨川市東町 1344 番地	第二種	APS（Autologous Protein Solution）を用いた変形性関節症を起因とする慢性痛治療	APS	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2603018/5/0	A	IN_SCOPE
V41_02C2605007	02C2605007	V41FDB418B1DF5	千葉県	医療法人鉄蕉会　亀田クリニック	鴨川市東町１３４４	第二種	多血小板血漿（ＰＲＰ）の関節内投与による半月板・関節軟骨の治療	PRP	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2605007/5/0	B	IN_SCOPE
V41_01C2407085	01C2407085	V41FCE17B3048C	千葉県	千葉ニュータウン整形外科リハビリテーションクリニック	印西市中央北1丁目1 APOLLO PLANT MALL 2階	第三種	自家多血小板血漿(Platelet-rich plasma：PRP)を用いた筋肉、腱、靭帯、筋膜の損傷及び慢性炎症の治療（関節腔外に限る）	PRP	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2407085/5/0	D	IN_SCOPE
V41_01C2407086	01C2407086	V41FCE17B3048C	千葉県	千葉ニュータウン整形外科リハビリテーションクリニック	印西市中央北1丁目1 APOLLO PLANT MALL 2階	第二種	自家多血小板血漿（Platelet-rich plasma：PRP）を用いた慢性関節炎の治療（関節内組織）	PRP	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2407086/5/0	C	IN_SCOPE
V41_01C2310044	01C2310044	V41F9372FF520F	千葉県	日本医科大学千葉北総病院	印西市鎌苅１７１５	第二種	変形性関節症に対する多血小板血漿抽出液（ＡＰＳ）関節内投与療法	APS/PRP	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2310044/5/0	A	IN_SCOPE
V41_03C2410007	03C2410007	V41FA5331664CD	千葉県	柏の葉キャンパス整形外科	柏市中十余二397-1 中央182街区3	第二種	自家多血小板血漿（Platelet-Rich Plasma：PRP）を用いた慢性関節炎の治療（関節内組織）	PRP	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/03C2410007/5/0	B	IN_SCOPE
V41_03C2410034	03C2410034	V41FA5331664CD	千葉県	柏の葉キャンパス整形外科	柏市中十余二397-1 中央182街区3	第三種	自家多血小板血漿（Platelet-rich plasma：PRP）を用いた筋肉、腱、靭帯、筋膜の損傷及び慢性炎症の治療（関節外の軟部組織）	PRP	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/03C2410034/5/0	C	IN_SCOPE
V41_01C2206026	01C2206026	V41F1876BC8706	千葉県	柏はせがわ整形外科	柏市根戸４６７−１０３ メディカルプラザ北柏 2Ｆ	第三種	自己多血小板血漿（PRP)を用いた、筋・腱・靱帯への軟部組織再生療法	PRP	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2206026/5/0	D	IN_SCOPE
V41_02C2311048	02C2311048	V41F6BA7FEB040	千葉県	社会医療法人社団蛍水会 名戸ヶ谷病院	柏市新柏二丁目1番1	第二種	自家多血小板血漿(Platelet rich plasma:PRP)を用いた関節機能改善治療	PRP	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2311048/5/0	A	IN_SCOPE
V41_02C2402051	02C2402051	V41F6BA7FEB040	千葉県	社会医療法人社団蛍水会 名戸ヶ谷病院	柏市新柏二丁目1番1	第三種	自家多血小板血漿(Platelet-rich plasma:PRP)を用いた関節機能治療(関節腔外に限る)	PRP	未確認	https://www.nadogaya.com/department/orthopedic_surgery/aps/	B	IN_SCOPE
V41_02C2407017	02C2407017	V41F90D6881D79	千葉県	長浜クリニック	市川市若宮2-13-6	第二種	自家多血小板血漿（Platelet-rich plasma：PRP）を用いた慢性関節炎の治療（関節内組織）	PRP	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2407017/5/0	C	IN_SCOPE
V41_02C2109023	02C2109023	V41F1A19E07084	千葉県	順天堂大学医学部附属浦安病院	浦安市富岡2-1-1	第二種	自己多血小板血漿（PRP）療法（関節炎・変形性関節症に対する）	PRP	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2109023/5/0	A	IN_SCOPE
V41_02C2109024	02C2109024	V41F1A19E07084	千葉県	順天堂大学医学部附属浦安病院	浦安市富岡2-1-1	第三種	自己多血小板血漿（PRP）療法（筋・腱・靭帯の損傷に対する）	PRP	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2109024/5/0	D	IN_SCOPE
V41_02E2405011	02E2405011	V41FC23E1E6312	和歌山県	伏虎リハビリテーション病院	和歌山市畑屋敷東ノ丁１番	第三種	自己多血小板血漿(PRP)を用いた整形外科領域における軟部組織治療	PRP	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/02E2405011/5/0	B	IN_SCOPE
V41_01E2503008	01E2503008	V41FCDBF276F14	和歌山県	医療法人優真会 やなせ整形外科	和歌山市次郎丸167番地の2	第三種	四肢の筋・腱・靱帯及びその付着部の傷害を対象とした自家多血小板血漿（PRP）注入療法	PRP	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/01E2503008/5/0	C	IN_SCOPE
V41_02E2407030	02E2407030	V41FAB23EC7735	和歌山県	医療法人琉憲会　ナカイマ整形外科クリニック	岩出市金池389-1	第三種	自家多血小板血漿（Platelet-rich plasma：PRP）を用いた筋肉、腱、靭帯、筋膜の損傷及び慢性炎症の治療（関節外の軟部組織）	PRP	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/02E2407030/5/0	D	IN_SCOPE
V41_02E2507042	02E2507042	V41F7F26367FC7	和歌山県	社会医療法人黎明会　北出病院	御坊市湯川町財部728‐4	第二種	多血小板血漿（Platelet-rich plasma：PRP）を用いた変形性関節症治療	PRP	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/02E2507042/5/0	A	IN_SCOPE
V41_02E2507043	02E2507043	V41F7F26367FC7	和歌山県	社会医療法人黎明会　北出病院	御坊市湯川町財部728‐4	第三種	自己多血小板血漿（Platelet-rich plasma：PRP）を用いた整形外科領域における軟部組織治療	PRP	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/02E2507043/5/0	C	IN_SCOPE
V41_02E2509003	02E2509003	V41F7F26367FC7	和歌山県	社会医療法人黎明会　北出病院	御坊市湯川町財部728-4	第二種	自家培養脂肪由来幹細胞を用いた変形性膝関節症治療	脂肪由来幹細胞	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/02E2509003/5/0	B	IN_SCOPE
V41_01E2509005	01E2509005	V41F0133944684	和歌山県	社会医療法人黎明会　和歌山 健診クリニック・キタデ	和歌山市七番丁２６－１　モンティグレ ダイワロイネットホテル和歌山　２F	第二種	自家多血小板血漿（Platelet-Rich Plasma：PRP）を用いた慢性関節炎の治療（関節内組織）	PRP	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/01E2509005/5/0	D	IN_SCOPE
V41_01E2509006	01E2509006	V41F0133944684	和歌山県	社会医療法人黎明会　和歌山 健診クリニック・キタデ	和歌山市七番丁２６－１　モンティグレ ダイワロイネットホテル和歌山　２F	第三種	自家多血小板血漿（Platelet-Rich Plasma：PRP）を用いた筋肉、腱、靭帯、筋膜の損傷及び慢性炎症の治療（関節外の軟部組織）	PRP	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/01E2509006/5/0	A	IN_SCOPE
V41_01E2511014	01E2511014	V41FE796813418	和歌山県	社会医療法人黎明会　和歌山 健診クリニック・キタデ	和歌山市七番丁26-1　モンティグレ（ダイワロイネットホテル和歌山）2階	第二種	自己脂肪由来間葉系幹細胞を用いた変形性関節症治療	脂肪由来幹細胞	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/01E2511014/5/0	B	IN_SCOPE
V41_01E2511020	01E2511020	V41FE796813418	和歌山県	社会医療法人黎明会　和歌山 健診クリニック・キタデ	和歌山市七番丁26-1　モンティグレ（ダイワロイネットホテル和歌山）2階	第二種	自己脂肪由来間葉系幹細胞を用いた靭帯・腱損傷治療	脂肪由来幹細胞	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/01E2511020/5/0	C	IN_SCOPE
V41_01E2402018	01E2402018	V41FA0C29AA01E	和歌山県	社会福祉法人琴の浦リハビリテイションセンター　　  琴の浦リハビリテーションセンター附属病院	和歌山市毛見字馬瀬1451番地	第二種	変形性関節症および関節腔の傷害を対象とした自家多血小板血漿（PRP）注入療法	PRP	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/01E2402018/5/0	A	IN_SCOPE
V41_01E2402019	01E2402019	V41FA0C29AA01E	和歌山県	社会福祉法人琴の浦リハビリテイションセンター　　  琴の浦リハビリテーションセンター附属病院	和歌山市毛見字馬瀬1451番地	第三種	四肢の靭帯、筋腱付着部およびスポーツ傷害（筋・腱・靭帯）を対象とした自家多血小板血漿（PRP）注入療法	PRP	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/01E2402019/5/0	D	IN_SCOPE
V41_01C2501014	01C2501014	V41F792727709A	埼玉県	UT整形外科　武蔵浦和	さいたま市南区白幡５丁目１８－１９　MID KUDOS TERRACE　3F	第二種	変形性関節症に対する自家培養脂肪由来幹細胞を用いた治療	脂肪由来幹細胞	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2501014/5/0	C	IN_SCOPE
V41_02C2510040	02C2510040	V41F792727709A	埼玉県	UT整形外科　武蔵浦和	さいたま市南区白幡５丁目１８－１９　MID KUDOS TERRACE　3F	第二種	変形性関節症を対象とした自家多血小板血漿（PRP）注入療法	PRP	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2510040/5/0	D	IN_SCOPE
V41_02C2510041	02C2510041	V41F792727709A	埼玉県	UT整形外科　武蔵浦和	さいたま市南区白幡５丁目１８－１９　MID KUDOS TERRACE　3F	第三種	四肢の筋・腱・靱帯及びその付着部の傷害を対象とした自家多血小板血漿（PRP）注入療法	PRP	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2510041/5/0	B	IN_SCOPE
V41_01C2509053	01C2509053	V41F533B893B49	埼玉県	さいたま整形外科クリニック	さいたま市大宮区仲町1-35 大塚ビル3階	第三種	自家多血小板血漿（Platelet-Rich Plasma：PRP）を用いた筋肉、腱、靭帯、筋膜の損傷及び慢性炎症の治療（関節外の軟部組織）	PRP	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2509053/5/0	A	IN_SCOPE
V41_01C2508068	01C2508068	V41FB53520C338	埼玉県	ミューズシティクリニック	さいたま市南区別所7-2-1-204	第三種	自己多血小板血漿(PRP)を用いた筋・腱・靭帯の軟部組織再生療法	PRP	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2508068/5/0	B	IN_SCOPE
V41_01C2606058	01C2606058	V41FEF8B2EF031	埼玉県	伊奈整形外科・せぼねクリニック	北足立郡伊奈町中央1-107	第三種	四肢の筋・腱・靱帯及びその付着部の傷害を対象とした自家多血小板血漿（PRP）注入療法	PRP	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2606058/5/0	C	IN_SCOPE
V41_02C2001042	02C2001042	V41FCFF9E4141A	埼玉県	医療法人　川久保病院	さいたま市浦和区東高砂町29-18	第三種	自己多血小板血漿（PRP)を用いた整形外科治療	PRP	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2001042/5/0	D	IN_SCOPE
V41_03C2607036	03C2607036	V41F4C2EF63423	埼玉県	医療法人元志会  川越TACA川越下肢静脈瘤膝関節クリニック	川越市脇田本町8-1  U_PLACE　MEDICITY　６階	第二種	多血小板血漿を用いた整形外科疾患に対する関節内治療	PRP	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/03C2607036/5/0	A	IN_SCOPE
V41_03C2411029	03C2411029	V41FF5494CC345	埼玉県	医療法人元気会　わかさクリニック	所沢市若狭4-2468-31	第二種	自家脂肪由来間葉系幹細胞を用いた変形性関節症治療	脂肪由来幹細胞	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/03C2411029/5/0	B	IN_SCOPE
V41_03C2405006	03C2405006	V41F4EFA380F84	埼玉県	医療法人本庄福島病院 本庄総合病院	本庄市大字北堀1780番地	第三種	多血小板血漿(PRP)の投与によるスポーツ外傷を含む筋、腱、靱帯損傷治療	PRP	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/03C2405006/5/0	C	IN_SCOPE
V41_01C2506018	01C2506018	V41F5A02ABC301	埼玉県	医療法人社団 鴻愛会 with Life クリニック 大宮駅前	さいたま市大宮区桜木町1丁目133番地2　メインKビル 2階3階4階	第二種	自家多血小板血漿（Platelet-Rich Plasma：PRP）を用いた慢性関節炎の治療（関節内組織）	PRP	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2506018/5/0	D	IN_SCOPE
V41_02C2408121	02C2408121	V41F1F83E9A969	埼玉県	医療法人社団nagomi会  健康スポーツクリニック	熊谷市弥藤吾122-1	第二種	自家脂肪組織由来幹細胞（ASC）の投与による関節治療	脂肪由来幹細胞	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2408121/5/0	B	IN_SCOPE
