match_type,scope,kind,prefecture,facility,address,treatment,best_score,nearest_plan_id,nearest_facility,nearest_treatment,score,matched_plan_id,matched_facility,matched_treatment,document_urls
possible_missing,strong_msk,3,東京都,医療法人社団洪泳会 東京洪誠病院,足立区西新井栄町1-17-25,多血小板血漿(PRP)の投与によるスポーツ外傷を含む筋、腱、靱帯損傷治療,0.6875,P00305,SBC整形外科クリニック西新宿本院,多血小板血漿（PRP）の投与によるスポーツ外傷を含む筋、腱、靱帯損傷治療,,,,,https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2507008/5/0|https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2507008/5/1
possible_missing,strong_msk,3,東京都,医療法人社団熊野前医院　たいら整形外科,荒川区東尾久4-3-9,自家多血小板血漿（PRP）を用いた筋腱付着部およびスポーツ障害（筋・腱・靭帯）の治療,0.6412,P00209,医療法人社団アーツメディック さかい整形外科,多血小板血漿（PRP）を用いた筋、腱、靭帯への治療,,,,,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2503056/5/0
possible_missing,strong_msk,3,東京都,医療法人社団研裕会　紀尾井町プラザクリニック歯科・美容外科,千代田区紀尾井町3番12号　紀尾井町ビル　2階,多増殖因子血漿（PRGF）を用いた筋肉、腱、靭帯、筋膜の損傷及び慢性炎症の治療（関節腔外に限る）,0.6025,P00309,医療法人社団医生会 わせだ整形外科,自家多血小板血漿（PRP）を用いた筋肉、腱、靭帯、筋膜の損傷及び慢性炎症の治療（関節外の軟部組織）,,,,,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2505053/5/0
possible_missing,strong_msk,3,東京都,医療法人社団育生会　私のクリニック目白,豊島区目白1-4-1 ホテルメッツ目白1F,自己多血小板血漿（PRP)を用いた、関節周囲の痛みの治療,0.5701,P00209,医療法人社団アーツメディック さかい整形外科,多血小板血漿（PRP）を用いた筋、腱、靭帯への治療,,,,,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2005002/5/0
possible_missing,strong_msk,3,東京都,"医療法人社団舜成会　
西国立整形外科クリニック",立川市羽衣町 2-49-7,自己多血小板血漿（PRP）を用いた筋・腱・靭帯の損傷組織修復療法,0.6438,P00209,医療法人社団アーツメディック さかい整形外科,多血小板血漿（PRP）を用いた筋、腱、靭帯への治療,,,,,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2207058/5/0
possible_missing,strong_msk,3,東京都,医療法人社団菫会　目黒病院,目黒区中央町２-１２-６,自己多血小板血漿(PRP)を用いた整形外科領域における軟部組織治療,0.823,P00296,公益財団法人日産厚生会 玉川病院,自己多血小板血漿（PRP）を用いた整形外科領域における軟部組織治療,,,,,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C1902050/5/0
possible_missing,strong_msk,3,東京都,"医療法人社団貴陽会
ラカンクリニック東京 麻布台","港区麻布台1丁目3番1号
麻布台ヒルズ森JPタワー4階",自己多血小板血漿(Platelet-Rich Plasma：PRP)を用いた筋損傷・腱障害・靭帯損傷(関節外に限る)の治療,0.4706,P00209,医療法人社団アーツメディック さかい整形外科,多血小板血漿（PRP）を用いた筋、腱、靭帯への治療,,,,,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2507055/5/0
possible_missing,strong_msk,3,東京都,"医療法人社団進誠会
豪徳寺整形外科クリニック",世田谷区豪徳寺2丁目31-8ハイム和泉102,自家多血小板血漿(Platelet-rich plasma:PRP)を用いた筋肉、腱、靭帯、筋膜の損傷及び慢性炎症の治療(関節腔外に限る),0.6719,P00309,医療法人社団医生会 わせだ整形外科,自家多血小板血漿（PRP）を用いた筋肉、腱、靭帯、筋膜の損傷及び慢性炎症の治療（関節外の軟部組織）,,,,,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2409070/5/0
possible_missing,strong_msk,3,東京都,医療法人社団青和会　井上整形外科,台東区浅草四丁目41番6号,多血小板血漿(PRP)の投与によるスポーツ外傷を含む筋、腱、靱帯損傷治療,0.77,P00305,SBC整形外科クリニック西新宿本院,多血小板血漿（PRP）の投与によるスポーツ外傷を含む筋、腱、靱帯損傷治療,,,,,https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2101010/5/0|https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2101010/5/1
possible_missing,strong_msk,3,東京都,医療法人社団顕伊会　さい整形外科クリニック,葛飾区堀切3丁目35-10 ｙビル101,多血小板血漿（Platelet-rich plasma：PRP）を用いた筋、腱、靭帯損傷、肩腱板損傷に対する治療,0.566,P00209,医療法人社団アーツメディック さかい整形外科,多血小板血漿（PRP）を用いた筋、腱、靭帯への治療,,,,,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C1907070/5/0
possible_missing,strong_msk,3,東京都,"医療法人美喜有会
リペアセルクリニック 東京院","港区海岸一丁目16番1号 
ニューピア竹芝サウスタワー 3階",自家多血小板血漿を用いた筋腱炎・靭帯炎の治療,0.6,P00209,医療法人社団アーツメディック さかい整形外科,多血小板血漿（PRP）を用いた筋、腱、靭帯への治療,,,,,https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2604069/5/0
possible_missing,strong_msk,3,東京都,医療法人財団　健貢会　東京クリニック,千代田区大手町二丁目2番1号　新大手町ビル1階,筋肉・腱・靭帯・筋膜の損傷及び慢性炎症に対する多血小板血漿（PRP）投与療法,0.4534,P00303,一般社団法人雲動会 あおぞらクリニック整形外科,四肢の筋・腱・靱帯及びその付着部の傷害を対象とした自家多血小板血漿（PRP）注入療法,,,,,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2407053/5/0
possible_missing,strong_msk,3,東京都,医療法人財団檜扇会 クリニック 東京虎ノ門ＣＯＲ,港区虎ノ門四丁目１番１７号　神谷町プライムプレイス２階,自己多血小板血漿（PRP)による捻挫、骨折治癒促進、靭帯損傷、腱鞘炎、アキレス腱炎の治療,0.4189,P00188,医療法人社団M-TAC 文京整形外科,自家多血小板血漿（PRP）を用いた筋肉、腱、靭帯、筋膜の損傷及び慢性炎症の治療,,,,,https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2404036/5/0|https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2404036/5/1|https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2404036/5/2
possible_missing,strong_msk,3,東京都,十条整形外科リハビリクリニック,北区十条仲原1－28－13ラファエーラ十条2階,四肢の靭帯、筋腱付着部およびスポーツ傷害（筋・腱・靭帯）を対象とした自家多血小板血漿（PRP）注入療法,0.6864,P00298,東京城南整形外科,四肢の靭帯、筋腱付着部およびスポーツ傷害を対象とした自家多血小板血漿（PRP）注入療法,,,,,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2209017/5/0|https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2209017/5/1
possible_missing,strong_msk,3,東京都,千歳船橋整形外科スポーツ・リハビリクリニック,東京都世田谷区船橋1-9-21 マルエツ千歳船橋店3階,自家多血小板血漿（Platelet-Rich Plasma：PRP）を用いた筋肉、腱、靭帯、筋膜の損傷及び慢性炎症の治療（関節外の軟部組織）,0.638,P00182,三宿通り整形外科クリニック,自家多血小板血漿（PRP）を用いた筋肉、腱、靭帯、筋膜の損傷及び慢性炎症の治療,,,,,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2504022/5/0
possible_missing,strong_msk,3,東京都,南新宿整形外科リハビリテーションクリニック,"渋谷区代々木二丁目１６番７号　
山葉ビルメディカルセンター４階",自己多血小板血漿（Platelet-rich plasma : PRP)を用いた整形外科領域における軟部組織治療,0.596,P00301,一般社団法人SOL SOL整形外科世田谷スポーツクリニック,多血小板血漿（PRP）を用いた整形外科領域における軟部組織治療,,,,,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2011007/5/0
possible_missing,strong_msk,3,東京都,女性のための整形外科かおるこHappyクリニック,東京都千代⽥区内幸町１丁⽬１−１ 本館4F 帝国ホテル,自己多血小板血漿(PRP)を用いた筋・腱・靱帯損傷部の治癒促進を目的とした整形外科治療,0.6838,P00304,RiCarna Clinic,自己多血小板血漿（PRP）を用いた筋・腱・靱帯損傷部の治癒促進を目的とした整形外科治療,,,,,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2106016/5/0
possible_missing,broad_msk,3,東京都,女性のための整形外科かおるこHappyクリニック,千代⽥区内幸町１丁⽬１−１本館4F 帝国ホテル,自己多血小板血漿(PRP)を用いた薄毛治療,0.5522,P00182,三宿通り整形外科クリニック,自家多血小板血漿（PRP）を用いた筋肉、腱、靭帯、筋膜の損傷及び慢性炎症の治療,,,,,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2112025/5/0
possible_missing,strong_msk,3,東京都,新柴又駅前広場クリニック,葛飾区柴又5丁目8-3 グランコート1階,四肢の筋・腱・靱帯及びその付着部の傷害を対象とした自家多血小板血漿（PRP）注入療法,0.7894,P00303,一般社団法人雲動会 あおぞらクリニック整形外科,四肢の筋・腱・靱帯及びその付着部の傷害を対象とした自家多血小板血漿（PRP）注入療法,,,,,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2510040/5/0
possible_missing,strong_msk,3,東京都,日本大学病院,千代田区神田駿河台１丁目６,自己多血小板血漿（PRP）による靭帯、腱、筋肉、筋膜の損傷及び炎症の治療,0.6189,P00299,慶應義塾大学病院,自己多血小板血漿（PRP）を用いた靭帯・腱・腱付着部・筋肉の損傷に対する治療,,,,,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2409024/5/0
possible_missing,strong_msk,3,東京都,日本橋えがわクリニック,中央区八重洲1－4－10 八重洲仲通りビル8階,自己多血小板血漿(PRP)を用いた筋・腱・靭帯損傷治療,0.6226,P00184,上石神井オチクリニック整形外科,自己多血小板血漿（PRP）療法（筋・腱・靭帯損傷）,,,,,https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2503038/5/0
possible_missing,strong_msk,3,東京都,明大前整形外科クリニック,世田谷区松原1丁目38-25,⾃家多⾎⼩板⾎漿（Platelet-rich plasma：PRP）を⽤いた筋⾁、腱、靭帯、筋膜の損傷及び慢性炎症の治療（関節外の軟部組織）,0.7219,P00182,三宿通り整形外科クリニック,自家多血小板血漿（PRP）を用いた筋肉、腱、靭帯、筋膜の損傷及び慢性炎症の治療,,,,,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2503079/5/0
possible_missing,strong_msk,3,東京都,東京医科大学病院,新宿区西新宿6-7-1,スポーツ傷害（筋・腱・靭帯）を対象とした自己多血小板血漿注入療法,0.5438,P00298,東京城南整形外科,四肢の靭帯、筋腱付着部およびスポーツ傷害を対象とした自家多血小板血漿（PRP）注入療法,,,,,https://saiseiiryo.mhlw.go.jp/published_plan/download/03C2208002/5/0|https://saiseiiryo.mhlw.go.jp/published_plan/download/03C2208002/5/1
possible_missing,strong_msk,3,東京都,東京整形外科,調布市富士見町1-6-2 TAOビル3F,自家多血小板血漿（Platelet-rich plasma：PRP）を用いた筋肉、腱、靭帯、筋膜の損傷及び慢性炎症の治療（関節外の軟部組織）,0.6682,P00302,AR-Ex尾山台整形外科,自家多血小板血漿（PRP）を用いた筋肉、腱、靭帯、筋膜の損傷及び慢性炎症の治療（関節外の軟部組織）,,,,,https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2309037/5/0
possible_missing,strong_msk,3,東京都,東京科学大学病院,文京区湯島一丁目5番45号,筋・腱・靭帯損傷・障害部へのPRP注射,0.325,P00298,東京城南整形外科,四肢の靭帯、筋腱付着部およびスポーツ傷害を対象とした自家多血小板血漿（PRP）注入療法,,,,,https://saiseiiryo.mhlw.go.jp/published_plan/download/03C2604023/5/0
possible_missing,strong_msk,3,東京都,東邦大学医療センター大森病院,大田区大森西6-11-1,自家多血小板血漿（Platelet-rich plasma：PRP）を用いた筋肉、腱、靭帯、筋膜の損傷及び慢性炎症の治療（関節外の軟部組織）,0.5647,P00310,社会医療法人社団東京巨樹の会 東京品川病院,自家多血小板血漿（PRP）を用いた筋肉、腱、靭帯、筋膜の損傷及び慢性炎症の治療（関節外の軟部組織）,,,,,https://saiseiiryo.mhlw.go.jp/published_plan/download/03C2412027/5/0
possible_missing,strong_msk,3,東京都,東邦大学医療センター大橋病院,目黒区大橋二丁目２２番３６号,自己多血小板血漿（Platelet-rich plasma:PRP）を用いた整形外科領域における筋肉、腱、靭帯などの軟部組織損傷に対する治療,0.4633,P00299,慶應義塾大学病院,自己多血小板血漿（PRP）を用いた靭帯・腱・腱付着部・筋肉の損傷に対する治療,,,,,https://saiseiiryo.mhlw.go.jp/published_plan/download/03C2412025/5/0
possible_missing,strong_msk,3,東京都,江戸川区まつもと整形外科,江戸川区松本1-34-7 3F,自家多血小板血漿（PRP）の投与によるスポーツ外傷を含む筋・腱・靱帯損傷治療,0.6644,P00305,SBC整形外科クリニック西新宿本院,多血小板血漿（PRP）の投与によるスポーツ外傷を含む筋、腱、靱帯損傷治療,,,,,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2603071/5/0
possible_missing,strong_msk,3,東京都,池尻大橋せらクリニック,東京都目黒区大橋2-22-42 No.R池尻大橋4F,自家多血小板血漿(Platelet-rich plasma:PRP)を用いた筋肉、腱、靭帯、筋膜の損傷及び慢性炎症の治療（関節腔外に限る）,0.5928,P00182,三宿通り整形外科クリニック,自家多血小板血漿（PRP）を用いた筋肉、腱、靭帯、筋膜の損傷及び慢性炎症の治療,,,,,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2403007/5/0
possible_missing,strong_msk,3,東京都,独立行政法人労働者健康安全機構　東京労災病院,大田区大森南４－１３－２１,多血小板血漿を用いた靭帯・筋・腱及び腱付着部の機能障害・疾患の治療,0.5505,P00183,三軒茶屋整形外科・スポーツクリニック,多血小板血漿を用いた靭帯・腱及び腱付着部の機能障害・疾患の治療,,,,,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2003033/5/0
possible_missing,strong_msk,3,東京都,白山リハビリ整形外科,文京区白山１丁目３３－１８　白山NTビル4階,自家多血小板血漿（PRP）を用いた筋腱付着部およびスポーツ傷害（筋・腱・靭帯）の治療,0.5254,P00302,AR-Ex尾山台整形外科,自家多血小板血漿（PRP）を用いた筋肉、腱、靭帯、筋膜の損傷及び慢性炎症の治療（関節外の軟部組織）,,,,,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2509004/5/0
possible_missing,strong_msk,3,東京都,白金高輪やまと整形外科,港区三田5-12-7 プラウドフラット白金高輪 1階,自家多血小板血漿（Platelet-Rich Plasma：PRP）を用いた筋肉、腱、靭帯、筋膜の損傷及び慢性炎症の治療（関節外の軟部組織）,0.6212,P00302,AR-Ex尾山台整形外科,自家多血小板血漿（PRP）を用いた筋肉、腱、靭帯、筋膜の損傷及び慢性炎症の治療（関節外の軟部組織）,,,,,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2508067/5/0|https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2508067/5/1
possible_missing,strong_msk,3,東京都,目黒ひざ＆形成外科クリニック,品川区上大崎二丁目13番26号 メイプルトップビル6F,自己多血小板血漿（PRP）を用いた整形外科領域における軟部組織治療,0.709,P00301,一般社団法人SOL SOL整形外科世田谷スポーツクリニック,多血小板血漿（PRP）を用いた整形外科領域における軟部組織治療,,,,,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2603053/5/0
possible_missing,strong_msk,3,東京都,社会医療法人財団　仁医会　牧田総合病院,大田区西蒲田8丁目20番1号,多血小板血漿(Platelet-rich plasma :PRP)を用いた整形外科領域における軟部組織修復治療,0.5435,P00296,公益財団法人日産厚生会 玉川病院,自己多血小板血漿（PRP）を用いた整形外科領域における軟部組織治療,,,,,https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2602063/5/0
possible_missing,strong_msk,3,東京都,"社会福祉法人　みどり福祉会
B&Jクリニック　お茶の水","千代田区神田駿河台2-1-47
廣瀬お茶の水ビル5F",自家多血小板血漿（PRP）を用いた筋腱付着部炎、筋腱炎、靭帯損傷（関節外に限る）治療,0.5107,P00182,三宿通り整形外科クリニック,自家多血小板血漿（PRP）を用いた筋肉、腱、靭帯、筋膜の損傷及び慢性炎症の治療,,,,,https://saiseiiryo.mhlw.go.jp/published_plan/download/02C1909198/5/0
possible_missing,strong_msk,3,東京都,社会福祉法人同愛記念病院財団 同愛記念病院,墨田区横網二丁目1番11号,自家多血小板血漿（Platelet-rich plasma：PRP）を用いた筋肉、腱、靭帯、筋膜の損傷及び慢性炎症の治療（関節外の軟部組織）,0.5932,P00310,社会医療法人社団東京巨樹の会 東京品川病院,自家多血小板血漿（PRP）を用いた筋肉、腱、靭帯、筋膜の損傷及び慢性炎症の治療（関節外の軟部組織）,,,,,https://saiseiiryo.mhlw.go.jp/published_plan/download/03C2502007/5/0
possible_missing,strong_msk,3,東京都,社会福祉法人賛育会　賛育会病院,墨田区太平3-20-2,自己多血小板血漿（PRP)を用いた、運動器組織再生療法（主に筋・腱・靱帯）,0.483,P00297,北里大学北里研究所病院,自己多血小板血漿（PRP）を用いた運動器軟部組織損傷の治療,,,,,https://saiseiiryo.mhlw.go.jp/published_plan/download/03C2506013/5/0
possible_missing,strong_msk,3,東京都,神谷整形外科・眼科,世田谷区弦巻1-35-20,自己多血小板血漿(PRP)を用いた整形療法,0.5745,P00184,上石神井オチクリニック整形外科,自己多血小板血漿（PRP）療法（筋・腱・靭帯損傷）,,,,,https://saiseiiryo.mhlw.go.jp/published_plan/download/02C1910144/5/0|https://saiseiiryo.mhlw.go.jp/published_plan/download/02C1910144/5/1
possible_missing,strong_msk,3,東京都,羽田内科医院,世田谷区豪徳寺1-46-20　鈴和ビル１F,自己多血小板血漿(PRP)を用いた筋・腱・靭帯損傷などに対するPRPの経皮的投与,0.4362,P00299,慶應義塾大学病院,自己多血小板血漿（PRP）を用いた靭帯・腱・腱付着部・筋肉の損傷に対する治療,,,,,https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2111033/5/0
possible_missing,strong_msk,3,東京都,葛西駅前あおぞら整形外科クリニック,江戸川区中葛西5-42-8 須三ビル4,多血小板血漿を用いた関節炎治療（第３種再生医療）,0.524,P00182,三宿通り整形外科クリニック,自家多血小板血漿（PRP）を用いた筋肉、腱、靭帯、筋膜の損傷及び慢性炎症の治療,,,,,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2507072/5/0
possible_missing,strong_msk,3,東京都,運動器クリニック市ヶ谷,千代田区五番町2番地9 ESCALIER五番町 １階,自己多血小板血漿（PRP）を用いた整形外科領域における軟部組織治療,0.66,P00296,公益財団法人日産厚生会 玉川病院,自己多血小板血漿（PRP）を用いた整形外科領域における軟部組織治療,,,,,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2512048/5/0
possible_missing,strong_msk,3,東京都,都立大整形外科クリニック,"目黒区平町1丁目26-3
スミール都立大2F",⾃家多⾎⼩板⾎漿（Platelet-rich plasma：PRP）を⽤いた筋⾁、腱、靭帯、筋膜の損傷及び慢性炎症の治療（関節外の軟部組織）,0.7219,P00182,三宿通り整形外科クリニック,自家多血小板血漿（PRP）を用いた筋肉、腱、靭帯、筋膜の損傷及び慢性炎症の治療,,,,,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2503077/5/0
possible_missing,strong_msk,3,東京都,陽だまりクリニック 六本木院,"港区六本木6丁目1-26
六本木天城ビル 3F",PRP(多血小板血漿Platelet Rich Plasma)を用いて筋、腱、靭帯および筋-腱付着部損傷による疾患の治療を目的とした再生医療,0.5657,P00185,医療法人さくら会 銀座NANAクリニック,PRPを用いて筋、腱、靭帯および筋-腱付着部損傷による疾患の治療を目的とした再生医療,,,,,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2302046/5/0
possible_missing,strong_msk,3,東京都,順天堂大学医学部附属練馬病院,東京都練馬区高野台3−1−10,自家多血小板血漿(Platelet-rich plasma:PRP)を用いた腱付着部炎・腱障害・筋損傷・靭帯損傷(関節外に限る)治療,0.4746,P00299,慶應義塾大学病院,自己多血小板血漿（PRP）を用いた靭帯・腱・腱付着部・筋肉の損傷に対する治療,,,,,https://saiseiiryo.mhlw.go.jp/published_plan/download/03C2308021/5/0
possible_missing,strong_msk,3,東京都,順天堂大学医学部附属順天堂医院,文京区本郷3-1-3,自己多血小板血漿(PRP)療法（治療対象：筋・腱・靭帯・椎体周囲軟部組織の損傷）,0.4243,P00297,北里大学北里研究所病院,自己多血小板血漿（PRP）を用いた運動器軟部組織損傷の治療,,,,,https://saiseiiryo.mhlw.go.jp/published_plan/download/03C2609016/5/0|https://saiseiiryo.mhlw.go.jp/published_plan/download/03C2609016/5/1|https://saiseiiryo.mhlw.go.jp/published_plan/download/03C2609016/5/2
possible_missing,strong_msk,3,東京都,順天堂大学医学部附属順天堂東京江東高齢者医療センター,江東区新砂3-3-20,自己多血小板血漿(PRP)を用いた整形外科領域における軟部組織治療,0.66,P00296,公益財団法人日産厚生会 玉川病院,自己多血小板血漿（PRP）を用いた整形外科領域における軟部組織治療,,,,,https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2604007/5/0
possible_missing,strong_msk,3,神奈川県,YSA スポーツと医科学のクリニック横浜関内,横浜市中区港町1丁目1番地 BASEGATE横浜関内 8F,四肢の筋・腱・靱帯及びその付着部の外傷・障害を対象とした自家多血小板血漿（PRP）注入療法,0.658,P00207,湘南台まつえ整形外科・内科・リハビリテーションクリニック,四肢の筋・腱・靱帯及びその付着部の傷害を対象とした自家多血小板血漿（PRP）注入療法,,,,,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2602021/5/0|https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2602021/5/1
possible_missing,strong_msk,3,神奈川県,のぼりと整形外科診療所,川崎市多摩区登戸1854クリエイトS・D 川崎向ヶ丘遊園店 2階,"自己多血小板血漿(PRP)を用いた筋・腱・靱帯損傷部の
治癒促進を目的とした整形外科治療",0.4475,P00206,弘明寺整形外科リハビリテーションクリニック,自家多血小板血漿（PRP）を用いた筋肉、腱、靭帯、筋膜の損傷及び慢性炎症の治療,,,,,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2310010/5/0
possible_missing,strong_msk,3,神奈川県,ふくむら整形外科,"横浜市戸塚区下倉田町１８６９－１　
横浜戸塚メディカルビル　3階","多血小板血漿（PRP）を用いた筋肉、腱、靭帯、筋膜の損傷及び慢性炎症の治療（関節外の軟部組
織）",0.6057,P00206,弘明寺整形外科リハビリテーションクリニック,自家多血小板血漿（PRP）を用いた筋肉、腱、靭帯、筋膜の損傷及び慢性炎症の治療,,,,,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2512043/5/0|https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2512043/5/1
possible_missing,strong_msk,3,神奈川県,エムズクリニック,横浜市鶴見区鶴見中央1丁目9−21 ニッコービルマーク2　1F,自己多血小板血漿（ＰＲＰ）を用いた筋・腱・靭帯の損傷組織修復療法,0.5491,P00206,弘明寺整形外科リハビリテーションクリニック,自家多血小板血漿（PRP）を用いた筋肉、腱、靭帯、筋膜の損傷及び慢性炎症の治療,,,,,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2108035/5/0
possible_missing,strong_msk,3,神奈川県,シン・整形外科 網島,横浜市港北区網島東１丁目７－１０　リンコー網島ビル,多血小板血漿（PRP）を用いた筋、腱、靭帯への治療,0.5287,P00206,弘明寺整形外科リハビリテーションクリニック,自家多血小板血漿（PRP）を用いた筋肉、腱、靭帯、筋膜の損傷及び慢性炎症の治療,,,,,https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2409003/5/0|https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2409003/5/1|https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2409003/5/2
possible_missing,strong_msk,3,神奈川県,センター南ＧＯＴＯクリニック,浜市都筑区茅ヶ崎中央１－２　センター南光ビル　４階,多血小板血漿を用いた靭帯・腱及び腱付着部の機能障害・疾患の治療,0.4531,P00206,弘明寺整形外科リハビリテーションクリニック,自家多血小板血漿（PRP）を用いた筋肉、腱、靭帯、筋膜の損傷及び慢性炎症の治療,,,,,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C1909034/5/0
possible_missing,strong_msk,3,神奈川県,ヴェルディクリニック,川崎市多摩区菅仙谷4-1-1　東京ヴェルディクラブハウス内,自家多血小板血漿（Platelet-rich plasma：PRP）を用いた筋肉、腱、靭帯、筋膜の損傷及び慢性炎症の治療（関節外の軟部組織）,0.547,P00206,弘明寺整形外科リハビリテーションクリニック,自家多血小板血漿（PRP）を用いた筋肉、腱、靭帯、筋膜の損傷及び慢性炎症の治療,,,,,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2302051/5/0
possible_missing,strong_msk,3,神奈川県,三ツ沢SORA整形外科,横浜市神奈川区三ツ沢上町5-14グランシャリオ三ッ沢 1階,四肢の筋・腱・靱帯及びその付着部の傷害を対象とした自家多血小板血漿（PRP）注入療法,0.7551,P00207,湘南台まつえ整形外科・内科・リハビリテーションクリニック,四肢の筋・腱・靱帯及びその付着部の傷害を対象とした自家多血小板血漿（PRP）注入療法,,,,,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2602012/5/0
possible_missing,strong_msk,3,神奈川県,二階堂整形外科クリニック,茅ヶ崎市浜見平３番１号BRANCH茅ヶ崎２－１階,自家多血小板血漿（PRP)を用いた筋肉、腱、靭帯、筋膜の損傷及び慢性炎症の治療（関節外の軟部組織）,0.7411,P00206,弘明寺整形外科リハビリテーションクリニック,自家多血小板血漿（PRP）を用いた筋肉、腱、靭帯、筋膜の損傷及び慢性炎症の治療,,,,,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2310016/5/0
possible_missing,strong_msk,3,神奈川県,"医療法人 よこはまTSC
横浜たまプラーザ運動器スポーツクリニック","横浜市青葉区美しが丘二丁目14番地９
MMPたまプラーザ１０１号室",四肢の靭帯、筋腱付着部およびスポーツ傷害（筋・腱・靭帯）を対象とした自家多血小板血漿（PRP）注入療法,0.5315,P00207,湘南台まつえ整形外科・内科・リハビリテーションクリニック,四肢の筋・腱・靱帯及びその付着部の傷害を対象とした自家多血小板血漿（PRP）注入療法,,,,,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2303050/5/0|https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2303050/5/1
possible_missing,strong_msk,3,神奈川県,医療法人　健進会　井上整形外科,座間市入谷西四丁目2番6号,四肢の靭帯、筋腱付着部およびスポーツ傷害（筋・腱・靭帯）を対象とした自家多血小板血漿（PRP）注入療法,0.5137,P00207,湘南台まつえ整形外科・内科・リハビリテーションクリニック,四肢の筋・腱・靱帯及びその付着部の傷害を対象とした自家多血小板血漿（PRP）注入療法,,,,,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2305023/5/0
possible_missing,strong_msk,3,神奈川県,医療法人光耀会　菊地眼科クリニック,川崎市幸区下平間152-3,自己多血小板血漿(PRP)を用いた筋・腱・靭帯等の軟部組織再生治療,0.5306,P00625,一般社団法人SOL SOL整形外科鷺沼スポーツクリニック,多血小板血漿（PRP）を用いた整形外科領域における軟部組織治療,,,,,https://saiseiiryo.mhlw.go.jp/published_plan/download/03C2409021/5/0
possible_missing,strong_msk,3,神奈川県,医療法人宝円会　湘南つつじ整形外科,茅ヶ崎市萩園２３９３番地３　２F,自己多血小板血漿(PRP)を用いた筋肉、腱、靱帯、筋膜（関節外の軟部組織）の治療,0.4963,P00206,弘明寺整形外科リハビリテーションクリニック,自家多血小板血漿（PRP）を用いた筋肉、腱、靭帯、筋膜の損傷及び慢性炎症の治療,,,,,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2406054/5/0
