plan_id	mhlw_plan_code	prefecture	facility	category	treatment_class	price_status	amount	amount_min	amount_max	tax	unit	product	maker	plan_evidence_url	price_source	merge_status
V41_02D2403002	02D2403002	静岡県	伊豆高原メディカル　たかやなぎ整形外科	第三種	PRP	価格確定	44000			不明	1 回	Condensia	京セラ	https://saiseiiryo.mhlw.go.jp/published_plan/download/02D2403002/5/0	AUTO	READY
V41_02D2403002	02D2403002	静岡県	伊豆高原メディカル　たかやなぎ整形外科	第三種	PRP	価格確定	55000			不明	1 回	ACP	Arthrex	https://saiseiiryo.mhlw.go.jp/published_plan/download/02D2403002/5/0	AUTO	READY
V41_02D2403002	02D2403002	静岡県	伊豆高原メディカル　たかやなぎ整形外科	第三種	PRP	価格確定	15000			不明				https://saiseiiryo.mhlw.go.jp/published_plan/download/02D2403002/5/0	AUTO	READY
V41_01D2504007	01D2504007	静岡県	医療法人社団志隆　ふくだ整形外科リウマチ科	第二種	PRP	価格確定	55000			不明		ACP	Arthrex	https://saiseiiryo.mhlw.go.jp/published_plan/download/01D2504007/5/0	AUTO	READY
V41_01D2504007	01D2504007	静岡県	医療法人社団志隆　ふくだ整形外科リウマチ科	第二種	PRP	価格確定	330000			不明		APS	Zimmer Biomet	https://saiseiiryo.mhlw.go.jp/published_plan/download/01D2504007/5/0	AUTO	READY
V41_01D2504007	01D2504007	静岡県	医療法人社団志隆　ふくだ整形外科リウマチ科	第二種	PRP	価格確定	550000			不明		Angel	Arthrex	https://saiseiiryo.mhlw.go.jp/published_plan/download/01D2504007/5/0	AUTO	READY
V41_03D2510005	03D2510005	静岡県	医療法人社団明徳会 十全記念病院	第三種	PRP	価格確定	15000			税込				https://saiseiiryo.mhlw.go.jp/published_plan/download/03D2510005/5/0	AUTO	READY
V41_03D2510005	03D2510005	静岡県	医療法人社団明徳会 十全記念病院	第三種	PRP	価格確定	20000			税込	1回			https://saiseiiryo.mhlw.go.jp/published_plan/download/03D2510005/5/0	AUTO	READY
V41_03D2510005	03D2510005	静岡県	医療法人社団明徳会 十全記念病院	第三種	PRP	価格確定	80000			税込		GPS	Zimmer Biomet	https://saiseiiryo.mhlw.go.jp/published_plan/download/03D2510005/5/0	AUTO	READY
V41_03D2510005	03D2510005	静岡県	医療法人社団明徳会 十全記念病院	第三種	PRP	価格確定	70000			税込		GPS	Zimmer Biomet	https://saiseiiryo.mhlw.go.jp/published_plan/download/03D2510005/5/0	AUTO	READY
V41_03F2309003	03F2309003	香川県	香川県厚生農業協同組合連合会　屋島総合病院	第三種	PRP	価格確定	33000			税込	2 回分			https://saiseiiryo.mhlw.go.jp/published_plan/download/03F2309003/5/0	AUTO	READY
V41_01F2203002	01F2203002	香川県	高松南整形外科スポーツクリニック	第三種	PRP	価格確定	45000			税込	2 回分			https://saiseiiryo.mhlw.go.jp/published_plan/download/01F2203002/5/0	AUTO	READY
V41_01F2203002	01F2203002	香川県	高松南整形外科スポーツクリニック	第三種	PRP	価格確定	50000			税込	2 回分			https://saiseiiryo.mhlw.go.jp/published_plan/download/01F2203002/5/0	AUTO	READY
V41_01F2203002	01F2203002	香川県	高松南整形外科スポーツクリニック	第三種	PRP	価格確定	90000			税込	2 回分			https://saiseiiryo.mhlw.go.jp/published_plan/download/01F2203002/5/0	AUTO	READY
V41_03F2505002	03F2505002	高知県	医療法人緑風会　海里マリン病院	第三種	PRP	価格確定	120000			不明		GPS	Zimmer Biomet	https://saiseiiryo.mhlw.go.jp/published_plan/download/03F2505002/5/0	AUTO	READY
V41_01F2604004	01F2604004	鳥取県	医療法人YSOC　米子南整形外科クリニック	第三種	PRP	価格確定	50000			税込				https://saiseiiryo.mhlw.go.jp/published_plan/download/01F2604004/5/0	AUTO	READY
V41_03F2509001	03F2509001	鳥取県	鳥取大学医学部附属病院	第三種	PRP	価格確定	65450			税別	1 回			https://saiseiiryo.mhlw.go.jp/published_plan/download/03F2509001/5/0	AUTO	READY
V41_03F2509001	03F2509001	鳥取県	鳥取大学医学部附属病院	第三種	PRP	価格確定	100000			税別	1 回			https://saiseiiryo.mhlw.go.jp/published_plan/download/03F2509001/5/0	AUTO	READY
V41_02G2405005	02G2405005	鹿児島県	医療法人　慈圭会　八反丸リハビリテーション病院	第三種	PRP	価格確定	15000			不明				https://saiseiiryo.mhlw.go.jp/published_plan/download/02G2405005/5/0	AUTO	READY
V41_01G2607001	01G2607001	鹿児島県	医療法人七徳会 大井病院	第二種	PRP	価格確定	70000			税込	1 回	Condensia	京セラ	https://saiseiiryo.mhlw.go.jp/published_plan/download/01G2607001/5/0	AUTO	READY
V41_01G2406010	01G2406010	鹿児島県	医療法人吉祥会 吉井整形外科内科中央病院	第二種	PRP	価格確定	38500			税込	2回分			https://saiseiiryo.mhlw.go.jp/published_plan/download/01G2406010/5/0	AUTO	READY
V41_01G2308005	01G2308005	鹿児島県	鹿児島中央整形外科スポーツクリニック	第三種	PRP	価格確定	38500			税込				https://saiseiiryo.mhlw.go.jp/published_plan/download/01G2308005/5/0	AUTO	READY
V41_01G2308005	01G2308005	鹿児島県	鹿児島中央整形外科スポーツクリニック	第三種	PRP	価格確定	71500			不明	2 回			https://saiseiiryo.mhlw.go.jp/published_plan/download/01G2308005/5/0	AUTO	READY
V41_01G2308005	01G2308005	鹿児島県	鹿児島中央整形外科スポーツクリニック	第三種	PRP	価格確定	38500			不明	1 回			https://saiseiiryo.mhlw.go.jp/published_plan/download/01G2308005/5/0	AUTO	READY
V41_01G2308005	01G2308005	鹿児島県	鹿児島中央整形外科スポーツクリニック	第三種	PRP	価格確定	16500			不明				https://saiseiiryo.mhlw.go.jp/published_plan/download/01G2308005/5/0	AUTO	READY
